task,image,prompt,groundtruth,metadata
Comparative Reasoning,projectile_motion_0976.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",11.8,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":11.839098321267379,""initial_speed_m_s"":19,""initial_velocity_x_m_s"":17.85415979493226,""initial_velocity_y_m_s"":6.498382723187706,""launch_angle_degrees"":20,""max_height_m"":2.1545396947461457,""obstacle"":null,""range_at_45_degrees_m"":36.836734693877546,""range_change_at_45_degrees"":""increase"",""range_m"":23.678196642534758,""seed"":976,""time_of_flight_s"":1.3262005557525929}"
Compound Reasoning,projectile_motion_0976.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.3, 'range_m': 23.7}","{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":11.839098321267379,""initial_speed_m_s"":19,""initial_velocity_x_m_s"":17.85415979493226,""initial_velocity_y_m_s"":6.498382723187706,""launch_angle_degrees"":20,""max_height_m"":2.1545396947461457,""obstacle"":null,""range_at_45_degrees_m"":36.836734693877546,""range_change_at_45_degrees"":""increase"",""range_m"":23.678196642534758,""seed"":976,""time_of_flight_s"":1.3262005557525929}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0976.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":11.839098321267379,""initial_speed_m_s"":19,""initial_velocity_x_m_s"":17.85415979493226,""initial_velocity_y_m_s"":6.498382723187706,""launch_angle_degrees"":20,""max_height_m"":2.1545396947461457,""obstacle"":null,""range_at_45_degrees_m"":36.836734693877546,""range_change_at_45_degrees"":""increase"",""range_m"":23.678196642534758,""seed"":976,""time_of_flight_s"":1.3262005557525929}"
Image Description,projectile_motion_0977.png,"What is the initial launch angle shown, in degrees?",31,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.45084993550664,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":9.428840307723236,""initial_velocity_y_m_s"":5.665418824010596,""launch_angle_degrees"":31,""max_height_m"":1.6376005332374284,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":10.90169987101328,""seed"":977,""time_of_flight_s"":1.1562079232674685}"
Basic Relational Reasoning,projectile_motion_0977.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.45084993550664,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":9.428840307723236,""initial_velocity_y_m_s"":5.665418824010596,""launch_angle_degrees"":31,""max_height_m"":1.6376005332374284,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":10.90169987101328,""seed"":977,""time_of_flight_s"":1.1562079232674685}"
Comparative Reasoning,projectile_motion_0977.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",5.5,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.45084993550664,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":9.428840307723236,""initial_velocity_y_m_s"":5.665418824010596,""launch_angle_degrees"":31,""max_height_m"":1.6376005332374284,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":10.90169987101328,""seed"":977,""time_of_flight_s"":1.1562079232674685}"
Compound Reasoning,projectile_motion_0977.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.2, 'range_m': 10.9}","{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.45084993550664,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":9.428840307723236,""initial_velocity_y_m_s"":5.665418824010596,""launch_angle_degrees"":31,""max_height_m"":1.6376005332374284,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":10.90169987101328,""seed"":977,""time_of_flight_s"":1.1562079232674685}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0977.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.45084993550664,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":9.428840307723236,""initial_velocity_y_m_s"":5.665418824010596,""launch_angle_degrees"":31,""max_height_m"":1.6376005332374284,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":10.90169987101328,""seed"":977,""time_of_flight_s"":1.1562079232674685}"
Image Description,projectile_motion_0978.png,"What is the initial launch angle shown, in degrees?",54,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.871318289373142,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":6.465637775217204,""initial_velocity_y_m_s"":8.899186938124423,""launch_angle_degrees"":54,""max_height_m"":4.040588171412466,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":11.742636578746284,""seed"":978,""time_of_flight_s"":1.816160599617229}"
Basic Relational Reasoning,projectile_motion_0978.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.871318289373142,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":6.465637775217204,""initial_velocity_y_m_s"":8.899186938124423,""launch_angle_degrees"":54,""max_height_m"":4.040588171412466,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":11.742636578746284,""seed"":978,""time_of_flight_s"":1.816160599617229}"
Comparative Reasoning,projectile_motion_0978.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",5.9,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.871318289373142,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":6.465637775217204,""initial_velocity_y_m_s"":8.899186938124423,""launch_angle_degrees"":54,""max_height_m"":4.040588171412466,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":11.742636578746284,""seed"":978,""time_of_flight_s"":1.816160599617229}"
Compound Reasoning,projectile_motion_0978.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.8, 'range_m': 11.7}","{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.871318289373142,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":6.465637775217204,""initial_velocity_y_m_s"":8.899186938124423,""launch_angle_degrees"":54,""max_height_m"":4.040588171412466,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":11.742636578746284,""seed"":978,""time_of_flight_s"":1.816160599617229}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0978.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":5.871318289373142,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":6.465637775217204,""initial_velocity_y_m_s"":8.899186938124423,""launch_angle_degrees"":54,""max_height_m"":4.040588171412466,""obstacle"":null,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":11.742636578746284,""seed"":978,""time_of_flight_s"":1.816160599617229}"
Image Description,projectile_motion_0979.png,"What is the initial launch angle shown, in degrees?",19,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":28.27016978536186,""initial_speed_m_s"":30,""initial_velocity_x_m_s"":28.365557267979504,""initial_velocity_y_m_s"":9.7670446337147,""launch_angle_degrees"":19,""max_height_m"":4.867100044743628,""obstacle"":null,""range_at_45_degrees_m"":91.83673469387755,""range_change_at_45_degrees"":""increase"",""range_m"":56.54033957072372,""seed"":979,""time_of_flight_s"":1.9932744150438162}"
Basic Relational Reasoning,projectile_motion_0979.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":28.27016978536186,""initial_speed_m_s"":30,""initial_velocity_x_m_s"":28.365557267979504,""initial_velocity_y_m_s"":9.7670446337147,""launch_angle_degrees"":19,""max_height_m"":4.867100044743628,""obstacle"":null,""range_at_45_degrees_m"":91.83673469387755,""range_change_at_45_degrees"":""increase"",""range_m"":56.54033957072372,""seed"":979,""time_of_flight_s"":1.9932744150438162}"
Comparative Reasoning,projectile_motion_0979.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",28.3,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":28.27016978536186,""initial_speed_m_s"":30,""initial_velocity_x_m_s"":28.365557267979504,""initial_velocity_y_m_s"":9.7670446337147,""launch_angle_degrees"":19,""max_height_m"":4.867100044743628,""obstacle"":null,""range_at_45_degrees_m"":91.83673469387755,""range_change_at_45_degrees"":""increase"",""range_m"":56.54033957072372,""seed"":979,""time_of_flight_s"":1.9932744150438162}"
Compound Reasoning,projectile_motion_0979.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.0, 'range_m': 56.5}","{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":28.27016978536186,""initial_speed_m_s"":30,""initial_velocity_x_m_s"":28.365557267979504,""initial_velocity_y_m_s"":9.7670446337147,""launch_angle_degrees"":19,""max_height_m"":4.867100044743628,""obstacle"":null,""range_at_45_degrees_m"":91.83673469387755,""range_change_at_45_degrees"":""increase"",""range_m"":56.54033957072372,""seed"":979,""time_of_flight_s"":1.9932744150438162}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0979.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":28.27016978536186,""initial_speed_m_s"":30,""initial_velocity_x_m_s"":28.365557267979504,""initial_velocity_y_m_s"":9.7670446337147,""launch_angle_degrees"":19,""max_height_m"":4.867100044743628,""obstacle"":null,""range_at_45_degrees_m"":91.83673469387755,""range_change_at_45_degrees"":""increase"",""range_m"":56.54033957072372,""seed"":979,""time_of_flight_s"":1.9932744150438162}"
Image Description,projectile_motion_0980.png,"What is the initial launch angle shown, in degrees?",68,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":5.989656357529108,""initial_speed_m_s"":13,""initial_velocity_x_m_s"":4.8698857144068555,""initial_velocity_y_m_s"":12.053390109368237,""launch_angle_degrees"":68,""max_height_m"":7.412459853500818,""range_at_45_degrees_m"":17.24489795918367,""range_change_at_45_degrees"":""increase"",""range_m"":11.979312715058215,""seed"":980,""time_of_flight_s"":2.45987553252413}"
Basic Relational Reasoning,projectile_motion_0980.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":5.989656357529108,""initial_speed_m_s"":13,""initial_velocity_x_m_s"":4.8698857144068555,""initial_velocity_y_m_s"":12.053390109368237,""launch_angle_degrees"":68,""max_height_m"":7.412459853500818,""range_at_45_degrees_m"":17.24489795918367,""range_change_at_45_degrees"":""increase"",""range_m"":11.979312715058215,""seed"":980,""time_of_flight_s"":2.45987553252413}"
Comparative Reasoning,projectile_motion_0980.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",6.0,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":5.989656357529108,""initial_speed_m_s"":13,""initial_velocity_x_m_s"":4.8698857144068555,""initial_velocity_y_m_s"":12.053390109368237,""launch_angle_degrees"":68,""max_height_m"":7.412459853500818,""range_at_45_degrees_m"":17.24489795918367,""range_change_at_45_degrees"":""increase"",""range_m"":11.979312715058215,""seed"":980,""time_of_flight_s"":2.45987553252413}"
Compound Reasoning,projectile_motion_0980.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.5, 'range_m': 12.0}","{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":5.989656357529108,""initial_speed_m_s"":13,""initial_velocity_x_m_s"":4.8698857144068555,""initial_velocity_y_m_s"":12.053390109368237,""launch_angle_degrees"":68,""max_height_m"":7.412459853500818,""range_at_45_degrees_m"":17.24489795918367,""range_change_at_45_degrees"":""increase"",""range_m"":11.979312715058215,""seed"":980,""time_of_flight_s"":2.45987553252413}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0980.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 3.0 m,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":5.989656357529108,""initial_speed_m_s"":13,""initial_velocity_x_m_s"":4.8698857144068555,""initial_velocity_y_m_s"":12.053390109368237,""launch_angle_degrees"":68,""max_height_m"":7.412459853500818,""range_at_45_degrees_m"":17.24489795918367,""range_change_at_45_degrees"":""increase"",""range_m"":11.979312715058215,""seed"":980,""time_of_flight_s"":2.45987553252413}"
Image Description,projectile_motion_0981.png,"What is the initial launch angle shown, in degrees?",48,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":73.26987841386666,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":25.42696304163661,""initial_velocity_y_m_s"":28.23950336814098,""launch_angle_degrees"":48,""max_height_m"":40.68722196322682,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""increase"",""range_m"":146.53975682773333,""seed"":981,""time_of_flight_s"":5.763163952681833}"
Basic Relational Reasoning,projectile_motion_0981.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":73.26987841386666,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":25.42696304163661,""initial_velocity_y_m_s"":28.23950336814098,""launch_angle_degrees"":48,""max_height_m"":40.68722196322682,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""increase"",""range_m"":146.53975682773333,""seed"":981,""time_of_flight_s"":5.763163952681833}"
Comparative Reasoning,projectile_motion_0981.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",73.3,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":73.26987841386666,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":25.42696304163661,""initial_velocity_y_m_s"":28.23950336814098,""launch_angle_degrees"":48,""max_height_m"":40.68722196322682,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""increase"",""range_m"":146.53975682773333,""seed"":981,""time_of_flight_s"":5.763163952681833}"
Compound Reasoning,projectile_motion_0981.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 5.8, 'range_m': 146.5}","{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":73.26987841386666,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":25.42696304163661,""initial_velocity_y_m_s"":28.23950336814098,""launch_angle_degrees"":48,""max_height_m"":40.68722196322682,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""increase"",""range_m"":146.53975682773333,""seed"":981,""time_of_flight_s"":5.763163952681833}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0981.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",hits; at 32.8 m,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":73.26987841386666,""initial_speed_m_s"":38,""initial_velocity_x_m_s"":25.42696304163661,""initial_velocity_y_m_s"":28.23950336814098,""launch_angle_degrees"":48,""max_height_m"":40.68722196322682,""range_at_45_degrees_m"":147.34693877551018,""range_change_at_45_degrees"":""increase"",""range_m"":146.53975682773333,""seed"":981,""time_of_flight_s"":5.763163952681833}"
Image Description,projectile_motion_0982.png,"What is the initial launch angle shown, in degrees?",34,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":12.1101564678111,""initial_speed_m_s"":16,""initial_velocity_x_m_s"":13.264601160880668,""initial_velocity_y_m_s"":8.94708645553195,""launch_angle_degrees"":34,""max_height_m"":4.084201838916494,""range_at_45_degrees_m"":26.122448979591834,""range_change_at_45_degrees"":""increase"",""range_m"":24.2203129356222,""seed"":982,""time_of_flight_s"":1.825936011333051}"
Basic Relational Reasoning,projectile_motion_0982.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":12.1101564678111,""initial_speed_m_s"":16,""initial_velocity_x_m_s"":13.264601160880668,""initial_velocity_y_m_s"":8.94708645553195,""launch_angle_degrees"":34,""max_height_m"":4.084201838916494,""range_at_45_degrees_m"":26.122448979591834,""range_change_at_45_degrees"":""increase"",""range_m"":24.2203129356222,""seed"":982,""time_of_flight_s"":1.825936011333051}"
Comparative Reasoning,projectile_motion_0982.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",12.1,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":12.1101564678111,""initial_speed_m_s"":16,""initial_velocity_x_m_s"":13.264601160880668,""initial_velocity_y_m_s"":8.94708645553195,""launch_angle_degrees"":34,""max_height_m"":4.084201838916494,""range_at_45_degrees_m"":26.122448979591834,""range_change_at_45_degrees"":""increase"",""range_m"":24.2203129356222,""seed"":982,""time_of_flight_s"":1.825936011333051}"
Compound Reasoning,projectile_motion_0982.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.8, 'range_m': 24.2}","{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":12.1101564678111,""initial_speed_m_s"":16,""initial_velocity_x_m_s"":13.264601160880668,""initial_velocity_y_m_s"":8.94708645553195,""launch_angle_degrees"":34,""max_height_m"":4.084201838916494,""range_at_45_degrees_m"":26.122448979591834,""range_change_at_45_degrees"":""increase"",""range_m"":24.2203129356222,""seed"":982,""time_of_flight_s"":1.825936011333051}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0982.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 1.4 m,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":12.1101564678111,""initial_speed_m_s"":16,""initial_velocity_x_m_s"":13.264601160880668,""initial_velocity_y_m_s"":8.94708645553195,""launch_angle_degrees"":34,""max_height_m"":4.084201838916494,""range_at_45_degrees_m"":26.122448979591834,""range_change_at_45_degrees"":""increase"",""range_m"":24.2203129356222,""seed"":982,""time_of_flight_s"":1.825936011333051}"
Image Description,projectile_motion_0983.png,"What is the initial launch angle shown, in degrees?",16,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.569201819153654,""initial_speed_m_s"":13,""initial_velocity_x_m_s"":12.496402047198146,""initial_velocity_y_m_s"":3.5832856256209893,""launch_angle_degrees"":16,""max_height_m"":0.6550987691215308,""obstacle"":null,""range_at_45_degrees_m"":17.24489795918367,""range_change_at_45_degrees"":""increase"",""range_m"":9.138403638307308,""seed"":983,""time_of_flight_s"":0.7312827807389773}"
Basic Relational Reasoning,projectile_motion_0983.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.569201819153654,""initial_speed_m_s"":13,""initial_velocity_x_m_s"":12.496402047198146,""initial_velocity_y_m_s"":3.5832856256209893,""launch_angle_degrees"":16,""max_height_m"":0.6550987691215308,""obstacle"":null,""range_at_45_degrees_m"":17.24489795918367,""range_change_at_45_degrees"":""increase"",""range_m"":9.138403638307308,""seed"":983,""time_of_flight_s"":0.7312827807389773}"
Comparative Reasoning,projectile_motion_0983.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",4.6,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.569201819153654,""initial_speed_m_s"":13,""initial_velocity_x_m_s"":12.496402047198146,""initial_velocity_y_m_s"":3.5832856256209893,""launch_angle_degrees"":16,""max_height_m"":0.6550987691215308,""obstacle"":null,""range_at_45_degrees_m"":17.24489795918367,""range_change_at_45_degrees"":""increase"",""range_m"":9.138403638307308,""seed"":983,""time_of_flight_s"":0.7312827807389773}"
Compound Reasoning,projectile_motion_0983.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 0.7, 'range_m': 9.1}","{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.569201819153654,""initial_speed_m_s"":13,""initial_velocity_x_m_s"":12.496402047198146,""initial_velocity_y_m_s"":3.5832856256209893,""launch_angle_degrees"":16,""max_height_m"":0.6550987691215308,""obstacle"":null,""range_at_45_degrees_m"":17.24489795918367,""range_change_at_45_degrees"":""increase"",""range_m"":9.138403638307308,""seed"":983,""time_of_flight_s"":0.7312827807389773}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0983.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":4.569201819153654,""initial_speed_m_s"":13,""initial_velocity_x_m_s"":12.496402047198146,""initial_velocity_y_m_s"":3.5832856256209893,""launch_angle_degrees"":16,""max_height_m"":0.6550987691215308,""obstacle"":null,""range_at_45_degrees_m"":17.24489795918367,""range_change_at_45_degrees"":""increase"",""range_m"":9.138403638307308,""seed"":983,""time_of_flight_s"":0.7312827807389773}"
Image Description,projectile_motion_0984.png,"What is the initial launch angle shown, in degrees?",48,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":20.296365211597415,""initial_speed_m_s"":20,""initial_velocity_x_m_s"":13.382612127177165,""initial_velocity_y_m_s"":14.862896509547884,""launch_angle_degrees"":48,""max_height_m"":11.270698604771972,""obstacle"":null,""range_at_45_degrees_m"":40.816326530612244,""range_change_at_45_degrees"":""increase"",""range_m"":40.59273042319483,""seed"":984,""time_of_flight_s"":3.033244185622017}"
