task,image,prompt,groundtruth,metadata
Comparative Reasoning,compass_bearing_2095.png,"What is the compass bearing from landmark B to landmark D, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",260,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":3,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2095}"
Compound Reasoning,compass_bearing_2095.png,"If you are standing at landmark C facing landmark D, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",20 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":3,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2095}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2095.png,"If you traveled from landmark C along a bearing of 012 degrees for the same distance as C-to-A, which of these landmarks would the projected endpoint be closest to: A, B, D? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (43.9 map units away; bearing difference 29.7 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":3,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2095}"
Image Description,compass_bearing_2096.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":237.33545936,""path_end"":""A"",""path_start"":""C"",""seed"":2096}"
Basic Relational Reasoning,compass_bearing_2096.png,"Is landmark C located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":237.33545936,""path_end"":""A"",""path_start"":""C"",""seed"":2096}"
Comparative Reasoning,compass_bearing_2096.png,"What is the compass bearing from landmark C to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",240,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":237.33545936,""path_end"":""A"",""path_start"":""C"",""seed"":2096}"
Compound Reasoning,compass_bearing_2096.png,"If you are standing at landmark C facing landmark A, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",53 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":237.33545936,""path_end"":""A"",""path_start"":""C"",""seed"":2096}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2096.png,"If you traveled from landmark A along a bearing of 027 degrees for the same distance as A-to-C, which of these landmarks would the projected endpoint be closest to: B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (178.4 map units away; bearing difference 30.3 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":237.33545936,""path_end"":""A"",""path_start"":""C"",""seed"":2096}"
Image Description,compass_bearing_2097.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.71,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":290.38916478,""path_end"":""C"",""path_start"":""D"",""seed"":2097}"
Basic Relational Reasoning,compass_bearing_2097.png,"Is landmark B located north or south of landmark D? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.71,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":290.38916478,""path_end"":""C"",""path_start"":""D"",""seed"":2097}"
Comparative Reasoning,compass_bearing_2097.png,"What is the compass bearing from landmark D to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",070,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.71,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":290.38916478,""path_end"":""C"",""path_start"":""D"",""seed"":2097}"
Compound Reasoning,compass_bearing_2097.png,"If you are standing at landmark C facing landmark A, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",143 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.71,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":290.38916478,""path_end"":""C"",""path_start"":""D"",""seed"":2097}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2097.png,"If you traveled from landmark D along a bearing of 037 degrees for the same distance as D-to-A, which of these landmarks would the projected endpoint be closest to: A, B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (45.8 map units away; bearing difference 30.2 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.71,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":290.38916478,""path_end"":""C"",""path_start"":""D"",""seed"":2097}"
Image Description,compass_bearing_2098.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2098}"
Basic Relational Reasoning,compass_bearing_2098.png,"Is landmark A located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2098}"
Comparative Reasoning,compass_bearing_2098.png,"What is the compass bearing from landmark B to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",130,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2098}"
Compound Reasoning,compass_bearing_2098.png,"If you are standing at landmark B facing landmark C, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",22 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2098}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2098.png,"If you traveled from landmark B along a bearing of 245 degrees for the same distance as B-to-A, which of these landmarks would the projected endpoint be closest to: A, C? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (533.2 map units away; bearing difference 119.9 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2098}"
Image Description,compass_bearing_2099.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2099}"
Basic Relational Reasoning,compass_bearing_2099.png,"Is landmark C located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2099}"
Comparative Reasoning,compass_bearing_2099.png,"What is the compass bearing from landmark C to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",030,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2099}"
Compound Reasoning,compass_bearing_2099.png,"If you are standing at landmark D facing landmark A, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",32 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2099}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2099.png,"If you traveled from landmark A along a bearing of 091 degrees for the same distance as A-to-D, which of these landmarks would the projected endpoint be closest to: B, C, D? Give the letter and briefly justify using endpoint distance and bearing difference.",D; projected endpoint is closest to D (181.6 map units away; bearing difference 90.3 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2099}"
Image Description,compass_bearing_2100.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.57,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":true,""num_landmarks"":3,""path_bearing"":90.0,""path_end"":""B"",""path_start"":""A"",""seed"":2100}"
Basic Relational Reasoning,compass_bearing_2100.png,"Is landmark B located north or south of landmark A? Answer 'north', 'south', or 'same latitude'.",same latitude,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.57,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":true,""num_landmarks"":3,""path_bearing"":90.0,""path_end"":""B"",""path_start"":""A"",""seed"":2100}"
Comparative Reasoning,compass_bearing_2100.png,"What is the compass bearing from landmark C to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",040,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.57,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":true,""num_landmarks"":3,""path_bearing"":90.0,""path_end"":""B"",""path_start"":""A"",""seed"":2100}"
Compound Reasoning,compass_bearing_2100.png,"If you are standing at landmark A facing landmark B, and then turn to face landmark C instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",94 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.57,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":true,""num_landmarks"":3,""path_bearing"":90.0,""path_end"":""B"",""path_start"":""A"",""seed"":2100}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2100.png,"If you traveled from landmark B along a bearing of 342 degrees for the same distance as B-to-C, which of these landmarks would the projected endpoint be closest to: A, C? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (210.4 map units away; bearing difference 72.0 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.57,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":true,""num_landmarks"":3,""path_bearing"":90.0,""path_end"":""B"",""path_start"":""A"",""seed"":2100}"
Image Description,compass_bearing_2101.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":277.37975693,""path_end"":""B"",""path_start"":""A"",""seed"":2101}"
Basic Relational Reasoning,compass_bearing_2101.png,"Is landmark C located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":277.37975693,""path_end"":""B"",""path_start"":""A"",""seed"":2101}"
Comparative Reasoning,compass_bearing_2101.png,"What is the compass bearing from landmark A to landmark C, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",190,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":277.37975693,""path_end"":""B"",""path_start"":""A"",""seed"":2101}"
Compound Reasoning,compass_bearing_2101.png,"If you are standing at landmark C facing landmark B, and then turn to face landmark D instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",26 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":277.37975693,""path_end"":""B"",""path_start"":""A"",""seed"":2101}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2101.png,"If you traveled from landmark B along a bearing of 195 degrees for the same distance as B-to-D, which of these landmarks would the projected endpoint be closest to: A, C, D? Give the letter and briefly justify using endpoint distance and bearing difference.",D; projected endpoint is closest to D (80.2 map units away; bearing difference 29.9 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":277.37975693,""path_end"":""B"",""path_start"":""A"",""seed"":2101}"
Image Description,compass_bearing_2102.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2102}"
Basic Relational Reasoning,compass_bearing_2102.png,"Is landmark B located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2102}"
Comparative Reasoning,compass_bearing_2102.png,"What is the compass bearing from landmark B to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",090,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2102}"
Compound Reasoning,compass_bearing_2102.png,"If you are standing at landmark B facing landmark C, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",24 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2102}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2102.png,"If you traveled from landmark B along a bearing of 027 degrees for the same distance as B-to-C, which of these landmarks would the projected endpoint be closest to: A, C? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (167.3 map units away; bearing difference 90.2 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2102}"
Image Description,compass_bearing_2103.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2103}"
Basic Relational Reasoning,compass_bearing_2103.png,"Is landmark C located north or south of landmark A? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2103}"
Comparative Reasoning,compass_bearing_2103.png,"What is the compass bearing from landmark C to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",330,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2103}"
Compound Reasoning,compass_bearing_2103.png,"If you are standing at landmark C facing landmark B, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",41 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2103}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2103.png,"If you traveled from landmark A along a bearing of 195 degrees for the same distance as A-to-C, which of these landmarks would the projected endpoint be closest to: B, C, D? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (502.5 map units away; bearing difference 90.1 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2103}"
Image Description,compass_bearing_2104.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":191.09372301,""path_end"":""B"",""path_start"":""A"",""seed"":2104}"
Basic Relational Reasoning,compass_bearing_2104.png,"Is landmark A located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":191.09372301,""path_end"":""B"",""path_start"":""A"",""seed"":2104}"
Comparative Reasoning,compass_bearing_2104.png,"What is the compass bearing from landmark B to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",010,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":191.09372301,""path_end"":""B"",""path_start"":""A"",""seed"":2104}"
Compound Reasoning,compass_bearing_2104.png,"If you are standing at landmark C facing landmark A, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",15 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":191.09372301,""path_end"":""B"",""path_start"":""A"",""seed"":2104}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2104.png,"If you traveled from landmark B along a bearing of 281 degrees for the same distance as B-to-A, which of these landmarks would the projected endpoint be closest to: A, C? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (147.1 map units away; bearing difference 90.1 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":191.09372301,""path_end"":""B"",""path_start"":""A"",""seed"":2104}"
Image Description,compass_bearing_2105.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.65,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":true,""num_landmarks"":4,""path_bearing"":181.02608336,""path_end"":""B"",""path_start"":""C"",""seed"":2105}"
Basic Relational Reasoning,compass_bearing_2105.png,"Is landmark D located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.65,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":true,""num_landmarks"":4,""path_bearing"":181.02608336,""path_end"":""B"",""path_start"":""C"",""seed"":2105}"
Comparative Reasoning,compass_bearing_2105.png,"What is the compass bearing from landmark D to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",200,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.65,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":true,""num_landmarks"":4,""path_bearing"":181.02608336,""path_end"":""B"",""path_start"":""C"",""seed"":2105}"
Compound Reasoning,compass_bearing_2105.png,"If you are standing at landmark C facing landmark D, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",21 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.65,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":true,""num_landmarks"":4,""path_bearing"":181.02608336,""path_end"":""B"",""path_start"":""C"",""seed"":2105}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2105.png,"If you traveled from landmark B along a bearing of 053 degrees for the same distance as B-to-D, which of these landmarks would the projected endpoint be closest to: A, C, D? Give the letter and briefly justify using endpoint distance and bearing difference.",D; projected endpoint is closest to D (63.7 map units away; bearing difference 29.7 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.65,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":true,""num_landmarks"":4,""path_bearing"":181.02608336,""path_end"":""B"",""path_start"":""C"",""seed"":2105}"
Image Description,compass_bearing_2106.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2106}"
Basic Relational Reasoning,compass_bearing_2106.png,"Is landmark A located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2106}"
Comparative Reasoning,compass_bearing_2106.png,"What is the compass bearing from landmark A to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",340,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2106}"
Compound Reasoning,compass_bearing_2106.png,"If you are standing at landmark C facing landmark A, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",19 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2106}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2106.png,"If you traveled from landmark C along a bearing of 099 degrees for the same distance as C-to-B, which of these landmarks would the projected endpoint be closest to: A, B? Give the letter and briefly justify using endpoint distance and bearing difference.",B; projected endpoint is closest to B (75.4 map units away; bearing difference 29.7 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2106}"
Image Description,compass_bearing_2107.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2107}"
Basic Relational Reasoning,compass_bearing_2107.png,"Is landmark D located north or south of landmark A? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2107}"
Comparative Reasoning,compass_bearing_2107.png,"What is the compass bearing from landmark A to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",090,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2107}"
Compound Reasoning,compass_bearing_2107.png,"If you are standing at landmark D facing landmark A, and then turn to face landmark C instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",108 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2107}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2107.png,"If you traveled from landmark D along a bearing of 132 degrees for the same distance as D-to-B, which of these landmarks would the projected endpoint be closest to: A, B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (84.0 map units away; bearing difference 22.1 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2107}"
Image Description,compass_bearing_2108.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":303.80057034,""path_end"":""B"",""path_start"":""C"",""seed"":2108}"
