question_id,image,acceptance_set,targets,illusion_type,element_A_true_value,element_B_true_value,true_relation,absolute_difference,percent_difference
optical_illusion_2748_open_q1,optical_illusion_2748.png,"[""illusion_type=ponzo; element_A_true_value=116; element_B_true_value=131; true_relation=B larger; absolute_difference=15; percent_difference=12.93""]","[""A"",""B""]",ponzo,116,131,B larger,15,12.93
optical_illusion_2749_open_q1,optical_illusion_2749.png,"[""illusion_type=ebbinghaus; element_A_true_value=50; element_B_true_value=50; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,50,50,equal,0,0
optical_illusion_2750_open_q1,optical_illusion_2750.png,"[""illusion_type=muller_lyer; element_A_true_value=122; element_B_true_value=122; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,122,122,equal,0,0
optical_illusion_2751_open_q1,optical_illusion_2751.png,"[""illusion_type=ponzo; element_A_true_value=116; element_B_true_value=116; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,116,116,equal,0,0
optical_illusion_2752_open_q1,optical_illusion_2752.png,"[""illusion_type=ebbinghaus; element_A_true_value=51; element_B_true_value=47; true_relation=A larger; absolute_difference=4; percent_difference=8.51""]","[""A"",""B""]",ebbinghaus,51,47,A larger,4,8.51
optical_illusion_2753_open_q1,optical_illusion_2753.png,"[""illusion_type=muller_lyer; element_A_true_value=141; element_B_true_value=132; true_relation=A larger; absolute_difference=9; percent_difference=6.82""]","[""A"",""B""]",muller_lyer,141,132,A larger,9,6.82
optical_illusion_2754_open_q1,optical_illusion_2754.png,"[""illusion_type=ponzo; element_A_true_value=154; element_B_true_value=145; true_relation=A larger; absolute_difference=9; percent_difference=6.21""]","[""A"",""B""]",ponzo,154,145,A larger,9,6.21
optical_illusion_2755_open_q1,optical_illusion_2755.png,"[""illusion_type=ebbinghaus; element_A_true_value=58; element_B_true_value=58; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,58,58,equal,0,0
optical_illusion_2756_open_q1,optical_illusion_2756.png,"[""illusion_type=muller_lyer; element_A_true_value=148; element_B_true_value=148; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,148,148,equal,0,0
optical_illusion_2757_open_q1,optical_illusion_2757.png,"[""illusion_type=ponzo; element_A_true_value=136; element_B_true_value=136; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,136,136,equal,0,0
optical_illusion_2758_open_q1,optical_illusion_2758.png,"[""illusion_type=ebbinghaus; element_A_true_value=58; element_B_true_value=53; true_relation=A larger; absolute_difference=5; percent_difference=9.43""]","[""A"",""B""]",ebbinghaus,58,53,A larger,5,9.43
optical_illusion_2759_open_q1,optical_illusion_2759.png,"[""illusion_type=muller_lyer; element_A_true_value=149; element_B_true_value=135; true_relation=A larger; absolute_difference=14; percent_difference=10.37""]","[""A"",""B""]",muller_lyer,149,135,A larger,14,10.37
optical_illusion_2760_open_q1,optical_illusion_2760.png,"[""illusion_type=ponzo; element_A_true_value=165; element_B_true_value=145; true_relation=A larger; absolute_difference=20; percent_difference=13.79""]","[""A"",""B""]",ponzo,165,145,A larger,20,13.79
optical_illusion_2761_open_q1,optical_illusion_2761.png,"[""illusion_type=muller_lyer; element_A_true_value=132; element_B_true_value=132; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,132,132,equal,0,0
optical_illusion_2762_open_q1,optical_illusion_2762.png,"[""illusion_type=ponzo; element_A_true_value=129; element_B_true_value=129; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,129,129,equal,0,0
optical_illusion_2763_open_q1,optical_illusion_2763.png,"[""illusion_type=ebbinghaus; element_A_true_value=49; element_B_true_value=49; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,49,49,equal,0,0
optical_illusion_2764_open_q1,optical_illusion_2764.png,"[""illusion_type=muller_lyer; element_A_true_value=161; element_B_true_value=143; true_relation=A larger; absolute_difference=18; percent_difference=12.59""]","[""A"",""B""]",muller_lyer,161,143,A larger,18,12.59
optical_illusion_2765_open_q1,optical_illusion_2765.png,"[""illusion_type=ponzo; element_A_true_value=146; element_B_true_value=161; true_relation=B larger; absolute_difference=15; percent_difference=10.27""]","[""A"",""B""]",ponzo,146,161,B larger,15,10.27
optical_illusion_2766_open_q1,optical_illusion_2766.png,"[""illusion_type=ebbinghaus; element_A_true_value=59; element_B_true_value=50; true_relation=A larger; absolute_difference=9; percent_difference=18""]","[""A"",""B""]",ebbinghaus,59,50,A larger,9,18
optical_illusion_2767_open_q1,optical_illusion_2767.png,"[""illusion_type=muller_lyer; element_A_true_value=124; element_B_true_value=124; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,124,124,equal,0,0
optical_illusion_2768_open_q1,optical_illusion_2768.png,"[""illusion_type=ponzo; element_A_true_value=135; element_B_true_value=135; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,135,135,equal,0,0
optical_illusion_2769_open_q1,optical_illusion_2769.png,"[""illusion_type=ebbinghaus; element_A_true_value=45; element_B_true_value=45; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,45,45,equal,0,0
optical_illusion_2770_open_q1,optical_illusion_2770.png,"[""illusion_type=muller_lyer; element_A_true_value=123; element_B_true_value=137; true_relation=B larger; absolute_difference=14; percent_difference=11.38""]","[""A"",""B""]",muller_lyer,123,137,B larger,14,11.38
optical_illusion_2771_open_q1,optical_illusion_2771.png,"[""illusion_type=ponzo; element_A_true_value=137; element_B_true_value=119; true_relation=A larger; absolute_difference=18; percent_difference=15.13""]","[""A"",""B""]",ponzo,137,119,A larger,18,15.13
optical_illusion_2772_open_q1,optical_illusion_2772.png,"[""illusion_type=ebbinghaus; element_A_true_value=65; element_B_true_value=57; true_relation=A larger; absolute_difference=8; percent_difference=14.04""]","[""A"",""B""]",ebbinghaus,65,57,A larger,8,14.04
optical_illusion_2773_open_q1,optical_illusion_2773.png,"[""illusion_type=muller_lyer; element_A_true_value=139; element_B_true_value=139; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,139,139,equal,0,0
optical_illusion_2774_open_q1,optical_illusion_2774.png,"[""illusion_type=ponzo; element_A_true_value=119; element_B_true_value=119; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,119,119,equal,0,0
optical_illusion_2775_open_q1,optical_illusion_2775.png,"[""illusion_type=ebbinghaus; element_A_true_value=54; element_B_true_value=54; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,54,54,equal,0,0
optical_illusion_2776_open_q1,optical_illusion_2776.png,"[""illusion_type=muller_lyer; element_A_true_value=140; element_B_true_value=149; true_relation=B larger; absolute_difference=9; percent_difference=6.43""]","[""A"",""B""]",muller_lyer,140,149,B larger,9,6.43
optical_illusion_2777_open_q1,optical_illusion_2777.png,"[""illusion_type=ponzo; element_A_true_value=170; element_B_true_value=144; true_relation=A larger; absolute_difference=26; percent_difference=18.06""]","[""A"",""B""]",ponzo,170,144,A larger,26,18.06
optical_illusion_2778_open_q1,optical_illusion_2778.png,"[""illusion_type=ebbinghaus; element_A_true_value=59; element_B_true_value=50; true_relation=A larger; absolute_difference=9; percent_difference=18""]","[""A"",""B""]",ebbinghaus,59,50,A larger,9,18
optical_illusion_2779_open_q1,optical_illusion_2779.png,"[""illusion_type=muller_lyer; element_A_true_value=147; element_B_true_value=147; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,147,147,equal,0,0
optical_illusion_2780_open_q1,optical_illusion_2780.png,"[""illusion_type=ponzo; element_A_true_value=135; element_B_true_value=135; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,135,135,equal,0,0
optical_illusion_2781_open_q1,optical_illusion_2781.png,"[""illusion_type=muller_lyer; element_A_true_value=141; element_B_true_value=167; true_relation=B larger; absolute_difference=26; percent_difference=18.44""]","[""A"",""B""]",muller_lyer,141,167,B larger,26,18.44
optical_illusion_2782_open_q1,optical_illusion_2782.png,"[""illusion_type=ponzo; element_A_true_value=152; element_B_true_value=144; true_relation=A larger; absolute_difference=8; percent_difference=5.56""]","[""A"",""B""]",ponzo,152,144,A larger,8,5.56
optical_illusion_2783_open_q1,optical_illusion_2783.png,"[""illusion_type=ebbinghaus; element_A_true_value=52; element_B_true_value=52; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,52,52,equal,0,0
optical_illusion_2784_open_q1,optical_illusion_2784.png,"[""illusion_type=muller_lyer; element_A_true_value=117; element_B_true_value=117; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,117,117,equal,0,0
optical_illusion_2785_open_q1,optical_illusion_2785.png,"[""illusion_type=ponzo; element_A_true_value=126; element_B_true_value=126; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,126,126,equal,0,0
optical_illusion_2786_open_q1,optical_illusion_2786.png,"[""illusion_type=ebbinghaus; element_A_true_value=54; element_B_true_value=48; true_relation=A larger; absolute_difference=6; percent_difference=12.5""]","[""A"",""B""]",ebbinghaus,54,48,A larger,6,12.5
optical_illusion_2787_open_q1,optical_illusion_2787.png,"[""illusion_type=muller_lyer; element_A_true_value=148; element_B_true_value=129; true_relation=A larger; absolute_difference=19; percent_difference=14.73""]","[""A"",""B""]",muller_lyer,148,129,A larger,19,14.73
optical_illusion_2788_open_q1,optical_illusion_2788.png,"[""illusion_type=ponzo; element_A_true_value=118; element_B_true_value=137; true_relation=B larger; absolute_difference=19; percent_difference=16.1""]","[""A"",""B""]",ponzo,118,137,B larger,19,16.1
optical_illusion_2789_open_q1,optical_illusion_2789.png,"[""illusion_type=ebbinghaus; element_A_true_value=57; element_B_true_value=57; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,57,57,equal,0,0
optical_illusion_2790_open_q1,optical_illusion_2790.png,"[""illusion_type=muller_lyer; element_A_true_value=145; element_B_true_value=145; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,145,145,equal,0,0
optical_illusion_2791_open_q1,optical_illusion_2791.png,"[""illusion_type=ponzo; element_A_true_value=132; element_B_true_value=132; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,132,132,equal,0,0
optical_illusion_2792_open_q1,optical_illusion_2792.png,"[""illusion_type=ebbinghaus; element_A_true_value=51; element_B_true_value=57; true_relation=B larger; absolute_difference=6; percent_difference=11.76""]","[""A"",""B""]",ebbinghaus,51,57,B larger,6,11.76
optical_illusion_2793_open_q1,optical_illusion_2793.png,"[""illusion_type=muller_lyer; element_A_true_value=152; element_B_true_value=143; true_relation=A larger; absolute_difference=9; percent_difference=6.29""]","[""A"",""B""]",muller_lyer,152,143,A larger,9,6.29
optical_illusion_2794_open_q1,optical_illusion_2794.png,"[""illusion_type=ponzo; element_A_true_value=159; element_B_true_value=145; true_relation=A larger; absolute_difference=14; percent_difference=9.66""]","[""A"",""B""]",ponzo,159,145,A larger,14,9.66
optical_illusion_2795_open_q1,optical_illusion_2795.png,"[""illusion_type=ebbinghaus; element_A_true_value=55; element_B_true_value=55; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,55,55,equal,0,0
optical_illusion_2796_open_q1,optical_illusion_2796.png,"[""illusion_type=muller_lyer; element_A_true_value=136; element_B_true_value=136; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,136,136,equal,0,0
optical_illusion_2797_open_q1,optical_illusion_2797.png,"[""illusion_type=ponzo; element_A_true_value=136; element_B_true_value=136; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,136,136,equal,0,0
optical_illusion_2798_open_q1,optical_illusion_2798.png,"[""illusion_type=ebbinghaus; element_A_true_value=52; element_B_true_value=58; true_relation=B larger; absolute_difference=6; percent_difference=11.54""]","[""A"",""B""]",ebbinghaus,52,58,B larger,6,11.54
optical_illusion_2799_open_q1,optical_illusion_2799.png,"[""illusion_type=muller_lyer; element_A_true_value=132; element_B_true_value=152; true_relation=B larger; absolute_difference=20; percent_difference=15.15""]","[""A"",""B""]",muller_lyer,132,152,B larger,20,15.15
optical_illusion_2800_open_q1,optical_illusion_2800.png,"[""illusion_type=ponzo; element_A_true_value=167; element_B_true_value=142; true_relation=A larger; absolute_difference=25; percent_difference=17.61""]","[""A"",""B""]",ponzo,167,142,A larger,25,17.61
optical_illusion_2801_open_q1,optical_illusion_2801.png,"[""illusion_type=muller_lyer; element_A_true_value=138; element_B_true_value=138; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,138,138,equal,0,0
optical_illusion_2802_open_q1,optical_illusion_2802.png,"[""illusion_type=ponzo; element_A_true_value=130; element_B_true_value=130; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,130,130,equal,0,0
optical_illusion_2803_open_q1,optical_illusion_2803.png,"[""illusion_type=ebbinghaus; element_A_true_value=45; element_B_true_value=45; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,45,45,equal,0,0
optical_illusion_2804_open_q1,optical_illusion_2804.png,"[""illusion_type=muller_lyer; element_A_true_value=129; element_B_true_value=116; true_relation=A larger; absolute_difference=13; percent_difference=11.21""]","[""A"",""B""]",muller_lyer,129,116,A larger,13,11.21
optical_illusion_2805_open_q1,optical_illusion_2805.png,"[""illusion_type=ponzo; element_A_true_value=144; element_B_true_value=164; true_relation=B larger; absolute_difference=20; percent_difference=13.89""]","[""A"",""B""]",ponzo,144,164,B larger,20,13.89
optical_illusion_2806_open_q1,optical_illusion_2806.png,"[""illusion_type=ebbinghaus; element_A_true_value=49; element_B_true_value=44; true_relation=A larger; absolute_difference=5; percent_difference=11.36""]","[""A"",""B""]",ebbinghaus,49,44,A larger,5,11.36
optical_illusion_2807_open_q1,optical_illusion_2807.png,"[""illusion_type=muller_lyer; element_A_true_value=138; element_B_true_value=138; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,138,138,equal,0,0
optical_illusion_2808_open_q1,optical_illusion_2808.png,"[""illusion_type=ponzo; element_A_true_value=121; element_B_true_value=121; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,121,121,equal,0,0
optical_illusion_2809_open_q1,optical_illusion_2809.png,"[""illusion_type=ebbinghaus; element_A_true_value=54; element_B_true_value=54; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,54,54,equal,0,0
optical_illusion_2810_open_q1,optical_illusion_2810.png,"[""illusion_type=muller_lyer; element_A_true_value=116; element_B_true_value=138; true_relation=B larger; absolute_difference=22; percent_difference=18.97""]","[""A"",""B""]",muller_lyer,116,138,B larger,22,18.97
optical_illusion_2811_open_q1,optical_illusion_2811.png,"[""illusion_type=ponzo; element_A_true_value=143; element_B_true_value=130; true_relation=A larger; absolute_difference=13; percent_difference=10""]","[""A"",""B""]",ponzo,143,130,A larger,13,10
optical_illusion_2812_open_q1,optical_illusion_2812.png,"[""illusion_type=ebbinghaus; element_A_true_value=55; element_B_true_value=59; true_relation=B larger; absolute_difference=4; percent_difference=7.27""]","[""A"",""B""]",ebbinghaus,55,59,B larger,4,7.27
optical_illusion_2813_open_q1,optical_illusion_2813.png,"[""illusion_type=muller_lyer; element_A_true_value=122; element_B_true_value=122; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,122,122,equal,0,0
optical_illusion_2814_open_q1,optical_illusion_2814.png,"[""illusion_type=ponzo; element_A_true_value=138; element_B_true_value=138; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,138,138,equal,0,0
optical_illusion_2815_open_q1,optical_illusion_2815.png,"[""illusion_type=ebbinghaus; element_A_true_value=52; element_B_true_value=52; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,52,52,equal,0,0
optical_illusion_2816_open_q1,optical_illusion_2816.png,"[""illusion_type=muller_lyer; element_A_true_value=152; element_B_true_value=137; true_relation=A larger; absolute_difference=15; percent_difference=10.95""]","[""A"",""B""]",muller_lyer,152,137,A larger,15,10.95
optical_illusion_2817_open_q1,optical_illusion_2817.png,"[""illusion_type=ponzo; element_A_true_value=134; element_B_true_value=157; true_relation=B larger; absolute_difference=23; percent_difference=17.16""]","[""A"",""B""]",ponzo,134,157,B larger,23,17.16
optical_illusion_2818_open_q1,optical_illusion_2818.png,"[""illusion_type=ebbinghaus; element_A_true_value=63; element_B_true_value=54; true_relation=A larger; absolute_difference=9; percent_difference=16.67""]","[""A"",""B""]",ebbinghaus,63,54,A larger,9,16.67
optical_illusion_2819_open_q1,optical_illusion_2819.png,"[""illusion_type=muller_lyer; element_A_true_value=136; element_B_true_value=136; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,136,136,equal,0,0
optical_illusion_2820_open_q1,optical_illusion_2820.png,"[""illusion_type=ponzo; element_A_true_value=142; element_B_true_value=142; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,142,142,equal,0,0
optical_illusion_2821_open_q1,optical_illusion_2821.png,"[""illusion_type=muller_lyer; element_A_true_value=147; element_B_true_value=169; true_relation=B larger; absolute_difference=22; percent_difference=14.97""]","[""A"",""B""]",muller_lyer,147,169,B larger,22,14.97
optical_illusion_2822_open_q1,optical_illusion_2822.png,"[""illusion_type=ponzo; element_A_true_value=138; element_B_true_value=158; true_relation=B larger; absolute_difference=20; percent_difference=14.49""]","[""A"",""B""]",ponzo,138,158,B larger,20,14.49
optical_illusion_2823_open_q1,optical_illusion_2823.png,"[""illusion_type=ebbinghaus; element_A_true_value=56; element_B_true_value=56; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,56,56,equal,0,0
optical_illusion_2824_open_q1,optical_illusion_2824.png,"[""illusion_type=muller_lyer; element_A_true_value=129; element_B_true_value=129; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,129,129,equal,0,0
optical_illusion_2825_open_q1,optical_illusion_2825.png,"[""illusion_type=ponzo; element_A_true_value=139; element_B_true_value=139; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,139,139,equal,0,0
optical_illusion_2826_open_q1,optical_illusion_2826.png,"[""illusion_type=ebbinghaus; element_A_true_value=59; element_B_true_value=50; true_relation=A larger; absolute_difference=9; percent_difference=18""]","[""A"",""B""]",ebbinghaus,59,50,A larger,9,18
optical_illusion_2827_open_q1,optical_illusion_2827.png,"[""illusion_type=muller_lyer; element_A_true_value=124; element_B_true_value=138; true_relation=B larger; absolute_difference=14; percent_difference=11.29""]","[""A"",""B""]",muller_lyer,124,138,B larger,14,11.29
optical_illusion_2828_open_q1,optical_illusion_2828.png,"[""illusion_type=ponzo; element_A_true_value=116; element_B_true_value=132; true_relation=B larger; absolute_difference=16; percent_difference=13.79""]","[""A"",""B""]",ponzo,116,132,B larger,16,13.79
optical_illusion_2829_open_q1,optical_illusion_2829.png,"[""illusion_type=ebbinghaus; element_A_true_value=44; element_B_true_value=44; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,44,44,equal,0,0
optical_illusion_2830_open_q1,optical_illusion_2830.png,"[""illusion_type=muller_lyer; element_A_true_value=133; element_B_true_value=133; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,133,133,equal,0,0
optical_illusion_2831_open_q1,optical_illusion_2831.png,"[""illusion_type=ponzo; element_A_true_value=134; element_B_true_value=134; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,134,134,equal,0,0
optical_illusion_2832_open_q1,optical_illusion_2832.png,"[""illusion_type=ebbinghaus; element_A_true_value=56; element_B_true_value=63; true_relation=B larger; absolute_difference=7; percent_difference=12.5""]","[""A"",""B""]",ebbinghaus,56,63,B larger,7,12.5
optical_illusion_2833_open_q1,optical_illusion_2833.png,"[""illusion_type=muller_lyer; element_A_true_value=133; element_B_true_value=140; true_relation=B larger; absolute_difference=7; percent_difference=5.26""]","[""A"",""B""]",muller_lyer,133,140,B larger,7,5.26
optical_illusion_2834_open_q1,optical_illusion_2834.png,"[""illusion_type=ponzo; element_A_true_value=130; element_B_true_value=117; true_relation=A larger; absolute_difference=13; percent_difference=11.11""]","[""A"",""B""]",ponzo,130,117,A larger,13,11.11
optical_illusion_2835_open_q1,optical_illusion_2835.png,"[""illusion_type=ebbinghaus; element_A_true_value=44; element_B_true_value=44; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,44,44,equal,0,0
optical_illusion_2836_open_q1,optical_illusion_2836.png,"[""illusion_type=muller_lyer; element_A_true_value=134; element_B_true_value=134; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,134,134,equal,0,0
optical_illusion_2837_open_q1,optical_illusion_2837.png,"[""illusion_type=ponzo; element_A_true_value=139; element_B_true_value=139; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,139,139,equal,0,0
optical_illusion_2838_open_q1,optical_illusion_2838.png,"[""illusion_type=ebbinghaus; element_A_true_value=57; element_B_true_value=54; true_relation=A larger; absolute_difference=3; percent_difference=5.56""]","[""A"",""B""]",ebbinghaus,57,54,A larger,3,5.56
optical_illusion_2839_open_q1,optical_illusion_2839.png,"[""illusion_type=muller_lyer; element_A_true_value=134; element_B_true_value=159; true_relation=B larger; absolute_difference=25; percent_difference=18.66""]","[""A"",""B""]",muller_lyer,134,159,B larger,25,18.66
optical_illusion_2840_open_q1,optical_illusion_2840.png,"[""illusion_type=ponzo; element_A_true_value=127; element_B_true_value=147; true_relation=B larger; absolute_difference=20; percent_difference=15.75""]","[""A"",""B""]",ponzo,127,147,B larger,20,15.75
optical_illusion_2841_open_q1,optical_illusion_2841.png,"[""illusion_type=muller_lyer; element_A_true_value=121; element_B_true_value=121; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,121,121,equal,0,0
optical_illusion_2842_open_q1,optical_illusion_2842.png,"[""illusion_type=ponzo; element_A_true_value=139; element_B_true_value=139; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,139,139,equal,0,0
optical_illusion_2843_open_q1,optical_illusion_2843.png,"[""illusion_type=ebbinghaus; element_A_true_value=58; element_B_true_value=58; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,58,58,equal,0,0
optical_illusion_2844_open_q1,optical_illusion_2844.png,"[""illusion_type=muller_lyer; element_A_true_value=128; element_B_true_value=141; true_relation=B larger; absolute_difference=13; percent_difference=10.16""]","[""A"",""B""]",muller_lyer,128,141,B larger,13,10.16
optical_illusion_2845_open_q1,optical_illusion_2845.png,"[""illusion_type=ponzo; element_A_true_value=151; element_B_true_value=129; true_relation=A larger; absolute_difference=22; percent_difference=17.05""]","[""A"",""B""]",ponzo,151,129,A larger,22,17.05
optical_illusion_2846_open_q1,optical_illusion_2846.png,"[""illusion_type=ebbinghaus; element_A_true_value=56; element_B_true_value=66; true_relation=B larger; absolute_difference=10; percent_difference=17.86""]","[""A"",""B""]",ebbinghaus,56,66,B larger,10,17.86
optical_illusion_2847_open_q1,optical_illusion_2847.png,"[""illusion_type=muller_lyer; element_A_true_value=136; element_B_true_value=136; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,136,136,equal,0,0
optical_illusion_2848_open_q1,optical_illusion_2848.png,"[""illusion_type=ponzo; element_A_true_value=122; element_B_true_value=122; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,122,122,equal,0,0
optical_illusion_2849_open_q1,optical_illusion_2849.png,"[""illusion_type=ebbinghaus; element_A_true_value=44; element_B_true_value=44; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,44,44,equal,0,0
optical_illusion_2850_open_q1,optical_illusion_2850.png,"[""illusion_type=muller_lyer; element_A_true_value=122; element_B_true_value=129; true_relation=B larger; absolute_difference=7; percent_difference=5.74""]","[""A"",""B""]",muller_lyer,122,129,B larger,7,5.74
optical_illusion_2851_open_q1,optical_illusion_2851.png,"[""illusion_type=ponzo; element_A_true_value=142; element_B_true_value=122; true_relation=A larger; absolute_difference=20; percent_difference=16.39""]","[""A"",""B""]",ponzo,142,122,A larger,20,16.39
optical_illusion_2852_open_q1,optical_illusion_2852.png,"[""illusion_type=ebbinghaus; element_A_true_value=52; element_B_true_value=58; true_relation=B larger; absolute_difference=6; percent_difference=11.54""]","[""A"",""B""]",ebbinghaus,52,58,B larger,6,11.54
optical_illusion_2853_open_q1,optical_illusion_2853.png,"[""illusion_type=muller_lyer; element_A_true_value=140; element_B_true_value=140; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,140,140,equal,0,0
optical_illusion_2854_open_q1,optical_illusion_2854.png,"[""illusion_type=ponzo; element_A_true_value=145; element_B_true_value=145; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,145,145,equal,0,0
optical_illusion_2855_open_q1,optical_illusion_2855.png,"[""illusion_type=ebbinghaus; element_A_true_value=49; element_B_true_value=49; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,49,49,equal,0,0
optical_illusion_2856_open_q1,optical_illusion_2856.png,"[""illusion_type=muller_lyer; element_A_true_value=122; element_B_true_value=132; true_relation=B larger; absolute_difference=10; percent_difference=8.2""]","[""A"",""B""]",muller_lyer,122,132,B larger,10,8.2
optical_illusion_2857_open_q1,optical_illusion_2857.png,"[""illusion_type=ponzo; element_A_true_value=137; element_B_true_value=152; true_relation=B larger; absolute_difference=15; percent_difference=10.95""]","[""A"",""B""]",ponzo,137,152,B larger,15,10.95
optical_illusion_2858_open_q1,optical_illusion_2858.png,"[""illusion_type=ebbinghaus; element_A_true_value=58; element_B_true_value=53; true_relation=A larger; absolute_difference=5; percent_difference=9.43""]","[""A"",""B""]",ebbinghaus,58,53,A larger,5,9.43
optical_illusion_2859_open_q1,optical_illusion_2859.png,"[""illusion_type=muller_lyer; element_A_true_value=119; element_B_true_value=119; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,119,119,equal,0,0
optical_illusion_2860_open_q1,optical_illusion_2860.png,"[""illusion_type=ponzo; element_A_true_value=116; element_B_true_value=116; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,116,116,equal,0,0
optical_illusion_2861_open_q1,optical_illusion_2861.png,"[""illusion_type=muller_lyer; element_A_true_value=167; element_B_true_value=145; true_relation=A larger; absolute_difference=22; percent_difference=15.17""]","[""A"",""B""]",muller_lyer,167,145,A larger,22,15.17
optical_illusion_2862_open_q1,optical_illusion_2862.png,"[""illusion_type=ponzo; element_A_true_value=159; element_B_true_value=142; true_relation=A larger; absolute_difference=17; percent_difference=11.97""]","[""A"",""B""]",ponzo,159,142,A larger,17,11.97
optical_illusion_2863_open_q1,optical_illusion_2863.png,"[""illusion_type=ebbinghaus; element_A_true_value=45; element_B_true_value=45; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,45,45,equal,0,0
