task,image,prompt,groundtruth,metadata
Image Description,coordinate_geometry_2359.png,What are the coordinates of point B?,"(8, 0)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2359}"
Basic Relational Reasoning,coordinate_geometry_2359.png,"What is the distance between point A and point B, rounded to 2 decimal places?",15.03,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2359}"
Comparative Reasoning,coordinate_geometry_2359.png,Which two points are closest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2359}"
Compound Reasoning,coordinate_geometry_2359.png,"The distance from point A to point B is 15.03 units. Is this greater than, less than, or equal to 10 units?",greater than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2359}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2359.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",13.15,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2359}"
Image Description,coordinate_geometry_2360.png,What are the coordinates of point B?,"(-5, 5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2360}"
Basic Relational Reasoning,coordinate_geometry_2360.png,"What is the distance between point A and point C, rounded to 2 decimal places?",8.94,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2360}"
Comparative Reasoning,coordinate_geometry_2360.png,Which two points are farthest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2360}"
Compound Reasoning,coordinate_geometry_2360.png,What is the sum of the x-coordinates of all points in this image?,-13,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2360}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2360.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",1.41,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2360}"
Image Description,coordinate_geometry_2361.png,What are the coordinates of point D?,"(-2, -3)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2361}"
Basic Relational Reasoning,coordinate_geometry_2361.png,"What is the distance between point A and point C, rounded to 2 decimal places?",6.71,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2361}"
Comparative Reasoning,coordinate_geometry_2361.png,Which two points are closest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2361}"
Compound Reasoning,coordinate_geometry_2361.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",yes,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2361}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2361.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",3.16,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2361}"
Image Description,coordinate_geometry_2362.png,What are the coordinates of point A?,"(4, -7)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2362}"
Basic Relational Reasoning,coordinate_geometry_2362.png,"What is the distance between point A and point B, rounded to 2 decimal places?",5.10,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2362}"
Comparative Reasoning,coordinate_geometry_2362.png,Which two points are closest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2362}"
Compound Reasoning,coordinate_geometry_2362.png,"The distance from point A to point B is 5.10 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2362}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2362.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",7.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2362}"
Image Description,coordinate_geometry_2363.png,What are the coordinates of point C?,"(1, 5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2363}"
Basic Relational Reasoning,coordinate_geometry_2363.png,"What is the distance between point B and point C, rounded to 2 decimal places?",4.47,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2363}"
Comparative Reasoning,coordinate_geometry_2363.png,Which two points are farthest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2363}"
Compound Reasoning,coordinate_geometry_2363.png,"The distance from point A to point B is 2.24 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2363}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2363.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",3.16,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2363}"
Image Description,coordinate_geometry_2364.png,What are the coordinates of point D?,"(-7, 2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2364}"
Basic Relational Reasoning,coordinate_geometry_2364.png,"What is the distance between point A and point D, rounded to 2 decimal places?",8.54,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2364}"
Comparative Reasoning,coordinate_geometry_2364.png,Which two points are farthest together? Answer with both labels.,C and D,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2364}"
Compound Reasoning,coordinate_geometry_2364.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",yes,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2364}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2364.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",2.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2364}"
Image Description,coordinate_geometry_2365.png,What are the coordinates of point A?,"(-6, -7)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2365}"
Basic Relational Reasoning,coordinate_geometry_2365.png,"What is the distance between point A and point B, rounded to 2 decimal places?",14.21,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2365}"
Comparative Reasoning,coordinate_geometry_2365.png,Which two points are farthest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2365}"
Compound Reasoning,coordinate_geometry_2365.png,What is the sum of the x-coordinates of all points in this image?,-1,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2365}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2365.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",13.45,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2365}"
Image Description,coordinate_geometry_2366.png,What are the coordinates of point A?,"(-5, 0)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2366}"
Basic Relational Reasoning,coordinate_geometry_2366.png,"What is the distance between point B and point C, rounded to 2 decimal places?",4.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2366}"
Comparative Reasoning,coordinate_geometry_2366.png,Which two points are closest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2366}"
Compound Reasoning,coordinate_geometry_2366.png,"The distance from point B to point C is 4.00 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2366}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2366.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",1.41,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":2366}"
Image Description,coordinate_geometry_2367.png,What are the coordinates of point B?,"(4, -1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2367}"
Basic Relational Reasoning,coordinate_geometry_2367.png,"What is the distance between point A and point B, rounded to 2 decimal places?",5.66,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2367}"
Comparative Reasoning,coordinate_geometry_2367.png,Which two points are farthest together? Answer with both labels.,C and D,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2367}"
Compound Reasoning,coordinate_geometry_2367.png,"Are points B, C, and D collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2367}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2367.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",3.61,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":2367}"
Image Description,coordinate_geometry_2368.png,What are the coordinates of point B?,"(3, -8)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2368}"
Basic Relational Reasoning,coordinate_geometry_2368.png,"What is the distance between point A and point B, rounded to 2 decimal places?",8.25,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2368}"
Comparative Reasoning,coordinate_geometry_2368.png,Which two points are closest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2368}"
Compound Reasoning,coordinate_geometry_2368.png,"The distance from point A to point B is 8.25 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2368}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2368.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",7.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2368}"
Image Description,coordinate_geometry_2369.png,What are the coordinates of point B?,"(-2, -2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2369}"
Basic Relational Reasoning,coordinate_geometry_2369.png,"What is the distance between point A and point C, rounded to 2 decimal places?",12.08,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2369}"
Comparative Reasoning,coordinate_geometry_2369.png,Which two points are farthest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2369}"
Compound Reasoning,coordinate_geometry_2369.png,What is the sum of the x-coordinates of all points in this image?,-11,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2369}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2369.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",7.28,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2369}"
Image Description,coordinate_geometry_2370.png,What are the coordinates of point A?,"(1, -3)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2370}"
Basic Relational Reasoning,coordinate_geometry_2370.png,"What is the distance between point A and point D, rounded to 2 decimal places?",6.32,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2370}"
Comparative Reasoning,coordinate_geometry_2370.png,Which two points are closest together? Answer with both labels.,A and D,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2370}"
Compound Reasoning,coordinate_geometry_2370.png,What is the sum of the x-coordinates of all points in this image?,-2,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2370}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2370.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",7.62,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2370}"
Image Description,coordinate_geometry_2371.png,What are the coordinates of point A?,"(-8, -3)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2371}"
Basic Relational Reasoning,coordinate_geometry_2371.png,"What is the distance between point A and point B, rounded to 2 decimal places?",14.32,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2371}"
Comparative Reasoning,coordinate_geometry_2371.png,Which two points are farthest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2371}"
Compound Reasoning,coordinate_geometry_2371.png,What is the sum of the x-coordinates of all points in this image?,-2,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2371}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2371.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",12.17,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2371}"
Image Description,coordinate_geometry_2372.png,What are the coordinates of point A?,"(8, 7)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2372}"
Basic Relational Reasoning,coordinate_geometry_2372.png,"What is the distance between point A and point C, rounded to 2 decimal places?",3.61,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2372}"
Comparative Reasoning,coordinate_geometry_2372.png,Which two points are closest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2372}"
Compound Reasoning,coordinate_geometry_2372.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2372}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2372.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",20.52,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2372}"
Image Description,coordinate_geometry_2373.png,What are the coordinates of point A?,"(5, 0)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2373}"
Basic Relational Reasoning,coordinate_geometry_2373.png,"What is the distance between point A and point D, rounded to 2 decimal places?",13.04,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2373}"
Comparative Reasoning,coordinate_geometry_2373.png,What are the coordinates of the midpoint between point B and point C?,"(-3.5, 2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2373}"
Compound Reasoning,coordinate_geometry_2373.png,What is the sum of the x-coordinates of all points in this image?,-8,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2373}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2373.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",13.04,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2373}"
Image Description,coordinate_geometry_2374.png,What are the coordinates of point A?,"(-2, 6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2374}"
Basic Relational Reasoning,coordinate_geometry_2374.png,"What is the distance between point A and point B, rounded to 2 decimal places?",3.61,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2374}"
Comparative Reasoning,coordinate_geometry_2374.png,Which two points are closest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2374}"
Compound Reasoning,coordinate_geometry_2374.png,"The distance from point A to point B is 3.61 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2374}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2374.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",1.41,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2374}"
Image Description,coordinate_geometry_2375.png,What are the coordinates of point C?,"(-2, -2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2375}"
Basic Relational Reasoning,coordinate_geometry_2375.png,"What is the distance between point A and point C, rounded to 2 decimal places?",7.28,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2375}"
Comparative Reasoning,coordinate_geometry_2375.png,What are the coordinates of the midpoint between point B and point C?,"(1, 3)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2375}"
Compound Reasoning,coordinate_geometry_2375.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2375}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2375.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",7.21,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2375}"
Image Description,coordinate_geometry_2376.png,What are the coordinates of point D?,"(4, -5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2376}"
Basic Relational Reasoning,coordinate_geometry_2376.png,"What is the distance between point A and point C, rounded to 2 decimal places?",12.17,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2376}"
Comparative Reasoning,coordinate_geometry_2376.png,What are the coordinates of the midpoint between point C and point D?,"(0, -2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2376}"
Compound Reasoning,coordinate_geometry_2376.png,"Are points B, C, and D collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2376}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2376.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",9.85,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2376}"
Image Description,coordinate_geometry_2377.png,What are the coordinates of point A?,"(2, -6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2377}"
Basic Relational Reasoning,coordinate_geometry_2377.png,"What is the distance between point A and point B, rounded to 2 decimal places?",15.23,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2377}"
Comparative Reasoning,coordinate_geometry_2377.png,Which two points are farthest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2377}"
Compound Reasoning,coordinate_geometry_2377.png,"The distance from point A to point B is 15.23 units. Is this greater than, less than, or equal to 10 units?",greater than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2377}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2377.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",15.52,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2377}"
Image Description,coordinate_geometry_2378.png,What are the coordinates of point B?,"(7, 7)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2378}"
Basic Relational Reasoning,coordinate_geometry_2378.png,"What is the distance between point B and point C, rounded to 2 decimal places?",10.05,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2378}"
Comparative Reasoning,coordinate_geometry_2378.png,Which two points are farthest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2378}"
Compound Reasoning,coordinate_geometry_2378.png,"The distance from point B to point C is 10.05 units. Is this greater than, less than, or equal to 10 units?",greater than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2378}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2378.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",13.04,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2378}"
Image Description,coordinate_geometry_2379.png,What are the coordinates of point B?,"(-8, -5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2379}"
Basic Relational Reasoning,coordinate_geometry_2379.png,"What is the distance between point C and point D, rounded to 2 decimal places?",2.24,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2379}"
Comparative Reasoning,coordinate_geometry_2379.png,What are the coordinates of the midpoint between point A and point B?,"(0, -6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2379}"
Compound Reasoning,coordinate_geometry_2379.png,"The distance from point C to point D is 2.24 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2379}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2379.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",18.25,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2379}"
Image Description,coordinate_geometry_2380.png,What are the coordinates of point A?,"(-2, -1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2380}"
Basic Relational Reasoning,coordinate_geometry_2380.png,"What is the distance between point A and point B, rounded to 2 decimal places?",6.40,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2380}"
Comparative Reasoning,coordinate_geometry_2380.png,What are the coordinates of the midpoint between point A and point B?,"(-4, 1.5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2380}"
Compound Reasoning,coordinate_geometry_2380.png,What is the sum of the x-coordinates of all points in this image?,-8,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2380}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2380.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",8.49,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2380}"
