dataset,image_filename,difficulty_tercile,question_id,difficulty_level,question_text,groundtruth
gear_train,gear_train_2824.png,low,gear_train_2824_q3,3,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,C
gear_train,gear_train_2824.png,low,gear_train_2824_q4,4,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",200.0
gear_train,gear_train_2824.png,low,gear_train_2824_q5,5,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged
gear_train,gear_train_0058.png,medium,gear_train_0058_q1,1,How many gears are shown in this gear train?,5
gear_train,gear_train_0058.png,medium,gear_train_0058_q2,2,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite
gear_train,gear_train_0058.png,medium,gear_train_0058_q3,3,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,C
gear_train,gear_train_0058.png,medium,gear_train_0058_q4,4,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",43.6
gear_train,gear_train_0058.png,medium,gear_train_0058_q5,5,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged
gear_train,gear_train_1150.png,medium,gear_train_1150_q1,1,How many gears are shown in this gear train?,4
gear_train,gear_train_1150.png,medium,gear_train_1150_q2,2,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite
gear_train,gear_train_1150.png,medium,gear_train_1150_q3,3,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,D
gear_train,gear_train_1150.png,medium,gear_train_1150_q4,4,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear D, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",188.9
gear_train,gear_train_1150.png,medium,gear_train_1150_q5,5,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged
gear_train,gear_train_1702.png,medium,gear_train_1702_q1,1,How many gears are shown in this gear train?,4
gear_train,gear_train_1702.png,medium,gear_train_1702_q2,2,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite
gear_train,gear_train_1702.png,medium,gear_train_1702_q3,3,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,D
gear_train,gear_train_1702.png,medium,gear_train_1702_q4,4,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",37.5
gear_train,gear_train_1702.png,medium,gear_train_1702_q5,5,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged
gear_train,gear_train_2042.png,medium,gear_train_2042_q1,1,How many gears are shown in this gear train?,4
gear_train,gear_train_2042.png,medium,gear_train_2042_q2,2,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite
gear_train,gear_train_2042.png,medium,gear_train_2042_q3,3,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,C
gear_train,gear_train_2042.png,medium,gear_train_2042_q4,4,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",32.6
gear_train,gear_train_2042.png,medium,gear_train_2042_q5,5,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged
gear_train,gear_train_2249.png,medium,gear_train_2249_q1,1,How many gears are shown in this gear train?,4
gear_train,gear_train_2249.png,medium,gear_train_2249_q2,2,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite
gear_train,gear_train_2249.png,medium,gear_train_2249_q3,3,Which gear in this train has the most teeth? Answer with the letter.,B
gear_train,gear_train_2249.png,medium,gear_train_2249_q4,4,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",185.5
gear_train,gear_train_2249.png,medium,gear_train_2249_q5,5,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged
gear_train,gear_train_0671.png,high,gear_train_0671_q1,1,How many gears are shown in this gear train?,5
gear_train,gear_train_0671.png,high,gear_train_0671_q2,2,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite
gear_train,gear_train_0671.png,high,gear_train_0671_q3,3,Which gear in this train has the most teeth? Answer with the letter.,C
gear_train,gear_train_0671.png,high,gear_train_0671_q4,4,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",240.0
gear_train,gear_train_0671.png,high,gear_train_0671_q5,5,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged
gear_train,gear_train_1289.png,high,gear_train_1289_q1,1,How many gears are shown in this gear train?,5
gear_train,gear_train_1289.png,high,gear_train_1289_q2,2,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite
gear_train,gear_train_1289.png,high,gear_train_1289_q3,3,Which gear in this train has the most teeth? Answer with the letter.,A
gear_train,gear_train_1289.png,high,gear_train_1289_q4,4,"Gear A (the driver) rotates at 45 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",190.0
gear_train,gear_train_1289.png,high,gear_train_1289_q5,5,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged
gear_train,gear_train_2443.png,high,gear_train_2443_q1,1,How many gears are shown in this gear train?,5
gear_train,gear_train_2443.png,high,gear_train_2443_q2,2,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite
gear_train,gear_train_2443.png,high,gear_train_2443_q3,3,Which gear in this train has the most teeth? Answer with the letter.,C
gear_train,gear_train_2443.png,high,gear_train_2443_q4,4,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear E, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",11.7
gear_train,gear_train_2443.png,high,gear_train_2443_q5,5,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged
gear_train,gear_train_2697.png,high,gear_train_2697_q1,1,How many gears are shown in this gear train?,5
gear_train,gear_train_2697.png,high,gear_train_2697_q2,2,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite
gear_train,gear_train_2697.png,high,gear_train_2697_q3,3,Which gear in this train has the most teeth? Answer with the letter.,D
gear_train,gear_train_2697.png,high,gear_train_2697_q4,4,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear E, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",183.5
gear_train,gear_train_2697.png,high,gear_train_2697_q5,5,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged
gear_train,gear_train_2798.png,high,gear_train_2798_q1,1,How many gears are shown in this gear train?,5
gear_train,gear_train_2798.png,high,gear_train_2798_q2,2,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite
gear_train,gear_train_2798.png,high,gear_train_2798_q3,3,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,A
gear_train,gear_train_2798.png,high,gear_train_2798_q4,4,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",37.9
gear_train,gear_train_2798.png,high,gear_train_2798_q5,5,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged
physical_stability,physical_stability_0224.png,low,physical_stability_0224_q1,1,How many blocks are in this stack?,2
physical_stability,physical_stability_0224.png,low,physical_stability_0224_q2,2,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left
physical_stability,physical_stability_0224.png,low,physical_stability_0224_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B
physical_stability,physical_stability_0224.png,low,physical_stability_0224_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable
physical_stability,physical_stability_0224.png,low,physical_stability_0224_q5,5,"If topmost block B were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block B, every cumulative center of mass remains within its supporting base"
physical_stability,physical_stability_0722.png,low,physical_stability_0722_q1,1,How many blocks are in this stack?,3
physical_stability,physical_stability_0722.png,low,physical_stability_0722_q2,2,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left
physical_stability,physical_stability_0722.png,low,physical_stability_0722_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C
physical_stability,physical_stability_0722.png,low,physical_stability_0722_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block C and block B
physical_stability,physical_stability_0722.png,low,physical_stability_0722_q5,5,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block C, every cumulative center of mass remains within its supporting base"
physical_stability,physical_stability_0764.png,low,physical_stability_0764_q1,1,How many blocks are in this stack?,3
physical_stability,physical_stability_0764.png,low,physical_stability_0764_q2,2,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left
physical_stability,physical_stability_0764.png,low,physical_stability_0764_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C
physical_stability,physical_stability_0764.png,low,physical_stability_0764_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable
physical_stability,physical_stability_0764.png,low,physical_stability_0764_q5,5,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block C, every cumulative center of mass remains within its supporting base"
physical_stability,physical_stability_1476.png,low,physical_stability_1476_q1,1,How many blocks are in this stack?,2
physical_stability,physical_stability_1476.png,low,physical_stability_1476_q2,2,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left
physical_stability,physical_stability_1476.png,low,physical_stability_1476_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B
physical_stability,physical_stability_1476.png,low,physical_stability_1476_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable
physical_stability,physical_stability_1476.png,low,physical_stability_1476_q5,5,"If topmost block B were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block B, every cumulative center of mass remains within its supporting base"
physical_stability,physical_stability_2532.png,low,physical_stability_2532_q1,1,How many blocks are in this stack?,3
physical_stability,physical_stability_2532.png,low,physical_stability_2532_q2,2,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left
physical_stability,physical_stability_2532.png,low,physical_stability_2532_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C
physical_stability,physical_stability_2532.png,low,physical_stability_2532_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable
physical_stability,physical_stability_2532.png,low,physical_stability_2532_q5,5,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block C, every cumulative center of mass remains within its supporting base"
physical_stability,physical_stability_0215.png,medium,physical_stability_0215_q1,1,How many blocks are in this stack?,3
physical_stability,physical_stability_0215.png,medium,physical_stability_0215_q2,2,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right
physical_stability,physical_stability_0215.png,medium,physical_stability_0215_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B
physical_stability,physical_stability_0215.png,medium,physical_stability_0215_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block B and block A
physical_stability,physical_stability_0215.png,medium,physical_stability_0215_q5,5,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block C, the cumulative center of mass at the joint between block B and block A lies outside its supporting base"
physical_stability,physical_stability_0530.png,medium,physical_stability_0530_q1,1,How many blocks are in this stack?,4
physical_stability,physical_stability_0530.png,medium,physical_stability_0530_q2,2,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",right
physical_stability,physical_stability_0530.png,medium,physical_stability_0530_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D
physical_stability,physical_stability_0530.png,medium,physical_stability_0530_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C
physical_stability,physical_stability_0530.png,medium,physical_stability_0530_q5,5,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block D, every cumulative center of mass remains within its supporting base"
physical_stability,physical_stability_1345.png,medium,physical_stability_1345_q1,1,How many blocks are in this stack?,3
physical_stability,physical_stability_1345.png,medium,physical_stability_1345_q2,2,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right
physical_stability,physical_stability_1345.png,medium,physical_stability_1345_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C
physical_stability,physical_stability_1345.png,medium,physical_stability_1345_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable
physical_stability,physical_stability_1345.png,medium,physical_stability_1345_q5,5,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block C, the cumulative center of mass at the joint between block B and block A lies outside its supporting base"
physical_stability,physical_stability_2245.png,medium,physical_stability_2245_q1,1,How many blocks are in this stack?,3
physical_stability,physical_stability_2245.png,medium,physical_stability_2245_q2,2,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right
physical_stability,physical_stability_2245.png,medium,physical_stability_2245_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C
physical_stability,physical_stability_2245.png,medium,physical_stability_2245_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable
physical_stability,physical_stability_2245.png,medium,physical_stability_2245_q5,5,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block C, the cumulative center of mass at the joint between block B and block A lies outside its supporting base"
physical_stability,physical_stability_2334.png,medium,physical_stability_2334_q1,1,How many blocks are in this stack?,4
physical_stability,physical_stability_2334.png,medium,physical_stability_2334_q2,2,"Is block D's center of mass positioned to the left, right, or directly above the center of block C, which it rests on?",right
physical_stability,physical_stability_2334.png,medium,physical_stability_2334_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D
physical_stability,physical_stability_2334.png,medium,physical_stability_2334_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C
physical_stability,physical_stability_2334.png,medium,physical_stability_2334_q5,5,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block D, every cumulative center of mass remains within its supporting base"
physical_stability,physical_stability_0419.png,high,physical_stability_0419_q1,1,How many blocks are in this stack?,5
physical_stability,physical_stability_0419.png,high,physical_stability_0419_q2,2,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",left
physical_stability,physical_stability_0419.png,high,physical_stability_0419_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D
physical_stability,physical_stability_0419.png,high,physical_stability_0419_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C
physical_stability,physical_stability_0419.png,high,physical_stability_0419_q5,5,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block D and block C lies outside its supporting base"
physical_stability,physical_stability_0883.png,high,physical_stability_0883_q1,1,How many blocks are in this stack?,5
physical_stability,physical_stability_0883.png,high,physical_stability_0883_q2,2,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left
physical_stability,physical_stability_0883.png,high,physical_stability_0883_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D
physical_stability,physical_stability_0883.png,high,physical_stability_0883_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C
physical_stability,physical_stability_0883.png,high,physical_stability_0883_q5,5,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block D and block C lies outside its supporting base"
physical_stability,physical_stability_1319.png,high,physical_stability_1319_q1,1,How many blocks are in this stack?,4
physical_stability,physical_stability_1319.png,high,physical_stability_1319_q2,2,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",right
physical_stability,physical_stability_1319.png,high,physical_stability_1319_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C
physical_stability,physical_stability_1319.png,high,physical_stability_1319_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block C and block B
physical_stability,physical_stability_1319.png,high,physical_stability_1319_q5,5,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block D, the cumulative center of mass at the joint between block C and block B lies outside its supporting base"
physical_stability,physical_stability_2354.png,high,physical_stability_2354_q1,1,How many blocks are in this stack?,5
physical_stability,physical_stability_2354.png,high,physical_stability_2354_q2,2,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",right
physical_stability,physical_stability_2354.png,high,physical_stability_2354_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E
physical_stability,physical_stability_2354.png,high,physical_stability_2354_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block E and block D
physical_stability,physical_stability_2354.png,high,physical_stability_2354_q5,5,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block E, every cumulative center of mass remains within its supporting base"
physical_stability,physical_stability_2963.png,high,physical_stability_2963_q1,1,How many blocks are in this stack?,5
physical_stability,physical_stability_2963.png,high,physical_stability_2963_q2,2,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right
physical_stability,physical_stability_2963.png,high,physical_stability_2963_q3,3,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D
physical_stability,physical_stability_2963.png,high,physical_stability_2963_q4,4,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C
physical_stability,physical_stability_2963.png,high,physical_stability_2963_q5,5,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block D and block C lies outside its supporting base"
clock_reading,clock_reading_0172.png,low,clock_reading_0172_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,6
clock_reading,clock_reading_0172.png,low,clock_reading_0172_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before
clock_reading,clock_reading_0172.png,low,clock_reading_0172_q3,3,What is the exact time shown? Answer in HH:MM format.,06:06
clock_reading,clock_reading_0172.png,low,clock_reading_0172_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",147
clock_reading,clock_reading_0172.png,low,clock_reading_0172_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",37
clock_reading,clock_reading_1420.png,low,clock_reading_1420_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,12
clock_reading,clock_reading_1420.png,low,clock_reading_1420_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before
clock_reading,clock_reading_1420.png,low,clock_reading_1420_q3,3,What is the exact time shown? Answer in HH:MM format.,12:16
clock_reading,clock_reading_1420.png,low,clock_reading_1420_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",88
clock_reading,clock_reading_1420.png,low,clock_reading_1420_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",162
clock_reading,clock_reading_1682.png,low,clock_reading_1682_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,6
clock_reading,clock_reading_1682.png,low,clock_reading_1682_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before
clock_reading,clock_reading_1682.png,low,clock_reading_1682_q3,3,What is the exact time shown? Answer in HH:MM format.,06:25
clock_reading,clock_reading_1682.png,low,clock_reading_1682_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",43
clock_reading,clock_reading_1682.png,low,clock_reading_1682_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",68
clock_reading,clock_reading_2128.png,low,clock_reading_2128_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,2
clock_reading,clock_reading_2128.png,low,clock_reading_2128_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before
clock_reading,clock_reading_2128.png,low,clock_reading_2128_q3,3,What is the exact time shown? Answer in HH:MM format.,02:06
clock_reading,clock_reading_2128.png,low,clock_reading_2128_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",27
clock_reading,clock_reading_2128.png,low,clock_reading_2128_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",83
clock_reading,clock_reading_2448.png,low,clock_reading_2448_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,8
clock_reading,clock_reading_2448.png,low,clock_reading_2448_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before
clock_reading,clock_reading_2448.png,low,clock_reading_2448_q3,3,What is the exact time shown? Answer in HH:MM format.,08:05
clock_reading,clock_reading_2448.png,low,clock_reading_2448_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",148
clock_reading,clock_reading_2448.png,low,clock_reading_2448_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",103
clock_reading,clock_reading_0042.png,medium,clock_reading_0042_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,11
clock_reading,clock_reading_0042.png,medium,clock_reading_0042_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before
clock_reading,clock_reading_0042.png,medium,clock_reading_0042_q3,3,What is the exact time shown? Answer in HH:MM format.,11:03
clock_reading,clock_reading_0042.png,medium,clock_reading_0042_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",47
clock_reading,clock_reading_0042.png,medium,clock_reading_0042_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",157
clock_reading,clock_reading_0300.png,medium,clock_reading_0300_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,10
clock_reading,clock_reading_0300.png,medium,clock_reading_0300_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before
clock_reading,clock_reading_0300.png,medium,clock_reading_0300_q3,3,What is the exact time shown? Answer in HH:MM format.,10:11
clock_reading,clock_reading_0300.png,medium,clock_reading_0300_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",121
clock_reading,clock_reading_0300.png,medium,clock_reading_0300_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",130
clock_reading,clock_reading_2536.png,medium,clock_reading_2536_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,7
clock_reading,clock_reading_2536.png,medium,clock_reading_2536_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before
clock_reading,clock_reading_2536.png,medium,clock_reading_2536_q3,3,What is the exact time shown? Answer in HH:MM format.,07:14
clock_reading,clock_reading_2536.png,medium,clock_reading_2536_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",133
clock_reading,clock_reading_2536.png,medium,clock_reading_2536_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",23
clock_reading,clock_reading_2543.png,medium,clock_reading_2543_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,1
clock_reading,clock_reading_2543.png,medium,clock_reading_2543_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after
clock_reading,clock_reading_2543.png,medium,clock_reading_2543_q3,3,What is the exact time shown? Answer in HH:MM format.,01:33
clock_reading,clock_reading_2543.png,medium,clock_reading_2543_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",152
clock_reading,clock_reading_2543.png,medium,clock_reading_2543_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",99
clock_reading,clock_reading_2887.png,medium,clock_reading_2887_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,10
clock_reading,clock_reading_2887.png,medium,clock_reading_2887_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after
clock_reading,clock_reading_2887.png,medium,clock_reading_2887_q3,3,What is the exact time shown? Answer in HH:MM format.,10:34
clock_reading,clock_reading_2887.png,medium,clock_reading_2887_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",113
clock_reading,clock_reading_2887.png,medium,clock_reading_2887_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",3
clock_reading,clock_reading_0609.png,high,clock_reading_0609_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,11
clock_reading,clock_reading_0609.png,high,clock_reading_0609_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after
clock_reading,clock_reading_0609.png,high,clock_reading_0609_q3,3,What is the exact time shown? Answer in HH:MM format.,11:49
clock_reading,clock_reading_0609.png,high,clock_reading_0609_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",61
clock_reading,clock_reading_0609.png,high,clock_reading_0609_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",50
clock_reading,clock_reading_1363.png,high,clock_reading_1363_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,4
clock_reading,clock_reading_1363.png,high,clock_reading_1363_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after
