task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,physical_stability_2313.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block D, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":2313,""tipping_joint"":null}"
Image Description,physical_stability_2314.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2314,""tipping_joint"":""C""}"
Basic Relational Reasoning,physical_stability_2314.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2314,""tipping_joint"":""C""}"
Comparative Reasoning,physical_stability_2314.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2314,""tipping_joint"":""C""}"
Compound Reasoning,physical_stability_2314.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block C and block B,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2314,""tipping_joint"":""C""}"
Extrapolative/Counterfactual Reasoning,physical_stability_2314.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block C, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2314,""tipping_joint"":""C""}"
Image Description,physical_stability_2315.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":2315,""tipping_joint"":""D""}"
Basic Relational Reasoning,physical_stability_2315.png,"Is block D's center of mass positioned to the left, right, or directly above the center of block C, which it rests on?",right,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":2315,""tipping_joint"":""D""}"
Comparative Reasoning,physical_stability_2315.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":2315,""tipping_joint"":""D""}"
Compound Reasoning,physical_stability_2315.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":2315,""tipping_joint"":""D""}"
Extrapolative/Counterfactual Reasoning,physical_stability_2315.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block D and block C lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":2315,""tipping_joint"":""D""}"
Image Description,physical_stability_2316.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2316,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_2316.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",right,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2316,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_2316.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2316,""tipping_joint"":null}"
Compound Reasoning,physical_stability_2316.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2316,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_2316.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block E, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2316,""tipping_joint"":null}"
Image Description,physical_stability_2317.png,How many blocks are in this stack?,4,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":2317,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_2317.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",directly above,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":2317,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_2317.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":2317,""tipping_joint"":null}"
Compound Reasoning,physical_stability_2317.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":2317,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_2317.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block D, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":2317,""tipping_joint"":null}"
Image Description,physical_stability_2318.png,How many blocks are in this stack?,2,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":2318,""tipping_joint"":""B""}"
Basic Relational Reasoning,physical_stability_2318.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":2318,""tipping_joint"":""B""}"
Comparative Reasoning,physical_stability_2318.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":2318,""tipping_joint"":""B""}"
Compound Reasoning,physical_stability_2318.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block B and block A,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":2318,""tipping_joint"":""B""}"
Extrapolative/Counterfactual Reasoning,physical_stability_2318.png,"If topmost block B were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block B, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":2318,""tipping_joint"":""B""}"
Image Description,physical_stability_2319.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2319,""tipping_joint"":""B""}"
Basic Relational Reasoning,physical_stability_2319.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2319,""tipping_joint"":""B""}"
Comparative Reasoning,physical_stability_2319.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2319,""tipping_joint"":""B""}"
Compound Reasoning,physical_stability_2319.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block B and block A,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2319,""tipping_joint"":""B""}"
Extrapolative/Counterfactual Reasoning,physical_stability_2319.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block C, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2319,""tipping_joint"":""B""}"
Image Description,physical_stability_2320.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2320,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_2320.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",left,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2320,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_2320.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2320,""tipping_joint"":null}"
Compound Reasoning,physical_stability_2320.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2320,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_2320.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block E, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2320,""tipping_joint"":null}"
Image Description,physical_stability_2321.png,How many blocks are in this stack?,4,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":2321,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_2321.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",directly above,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":2321,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_2321.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":2321,""tipping_joint"":null}"
Compound Reasoning,physical_stability_2321.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":2321,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_2321.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block D, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.75,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":2321,""tipping_joint"":null}"
Image Description,physical_stability_2322.png,How many blocks are in this stack?,2,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":2322,""tipping_joint"":""B""}"
Basic Relational Reasoning,physical_stability_2322.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":2322,""tipping_joint"":""B""}"
Comparative Reasoning,physical_stability_2322.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":2322,""tipping_joint"":""B""}"
Compound Reasoning,physical_stability_2322.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block B and block A,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":2322,""tipping_joint"":""B""}"
Extrapolative/Counterfactual Reasoning,physical_stability_2322.png,"If topmost block B were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block B, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":2322,""tipping_joint"":""B""}"
Image Description,physical_stability_2323.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2323,""tipping_joint"":""D""}"
Basic Relational Reasoning,physical_stability_2323.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",directly above,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2323,""tipping_joint"":""D""}"
Comparative Reasoning,physical_stability_2323.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2323,""tipping_joint"":""D""}"
Compound Reasoning,physical_stability_2323.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2323,""tipping_joint"":""D""}"
Extrapolative/Counterfactual Reasoning,physical_stability_2323.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block D and block C lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2323,""tipping_joint"":""D""}"
Image Description,physical_stability_2324.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2324,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_2324.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",right,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2324,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_2324.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2324,""tipping_joint"":null}"
Compound Reasoning,physical_stability_2324.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2324,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_2324.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block E, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2324,""tipping_joint"":null}"
Image Description,physical_stability_2325.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2325,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_2325.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",left,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2325,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_2325.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2325,""tipping_joint"":null}"
Compound Reasoning,physical_stability_2325.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2325,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_2325.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2325,""tipping_joint"":null}"
Image Description,physical_stability_2326.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.82,""is_stable"":false,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2326,""tipping_joint"":""E""}"
Basic Relational Reasoning,physical_stability_2326.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",right,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.82,""is_stable"":false,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2326,""tipping_joint"":""E""}"
Comparative Reasoning,physical_stability_2326.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.82,""is_stable"":false,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2326,""tipping_joint"":""E""}"
Compound Reasoning,physical_stability_2326.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block E and block D,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.82,""is_stable"":false,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2326,""tipping_joint"":""E""}"
Extrapolative/Counterfactual Reasoning,physical_stability_2326.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block E, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.82,""is_stable"":false,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":2326,""tipping_joint"":""E""}"
Image Description,physical_stability_2327.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2327,""tipping_joint"":""B""}"
Basic Relational Reasoning,physical_stability_2327.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2327,""tipping_joint"":""B""}"
Comparative Reasoning,physical_stability_2327.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2327,""tipping_joint"":""B""}"
Compound Reasoning,physical_stability_2327.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block B and block A,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2327,""tipping_joint"":""B""}"
Extrapolative/Counterfactual Reasoning,physical_stability_2327.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block C, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2327,""tipping_joint"":""B""}"
Image Description,physical_stability_2328.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2328,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_2328.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2328,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_2328.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2328,""tipping_joint"":null}"
Compound Reasoning,physical_stability_2328.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2328,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_2328.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block C, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":2328,""tipping_joint"":null}"
Image Description,physical_stability_2329.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":2329,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_2329.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",directly above,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":2329,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_2329.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":2329,""tipping_joint"":null}"
Compound Reasoning,physical_stability_2329.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":2329,""tipping_joint"":null}"
