question_id,image,acceptance_set,targets,supporting_block,upper_block,blocks_above,combined_com_relation,joint_stable,whole_stack_stable
physical_stability_2325_open_q1,physical_stability_2325.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2326_open_q1,physical_stability_2326.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2327_open_q1,physical_stability_2327.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B"",""C""]",right,False,False
physical_stability_2328_open_q1,physical_stability_2328.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C""]",inside,True,True
physical_stability_2329_open_q1,physical_stability_2329.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2330_open_q1,physical_stability_2330.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D""]",right,False,False
physical_stability_2331_open_q1,physical_stability_2331.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C"",""D""]",right,False,False
physical_stability_2332_open_q1,physical_stability_2332.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C""]",inside,True,True
physical_stability_2333_open_q1,physical_stability_2333.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C""]",inside,True,True
physical_stability_2334_open_q1,physical_stability_2334.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D""]",right,False,False
physical_stability_2335_open_q1,physical_stability_2335.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D"",""E""]",right,False,False
physical_stability_2336_open_q1,physical_stability_2336.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C', 'D', 'E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""B""]",A,B,"[""B"",""C"",""D"",""E""]",inside,True,True
physical_stability_2337_open_q1,physical_stability_2337.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2338_open_q1,physical_stability_2338.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2339_open_q1,physical_stability_2339.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D"",""E""]",right,False,False
physical_stability_2340_open_q1,physical_stability_2340.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C""]",inside,True,True
physical_stability_2341_open_q1,physical_stability_2341.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2342_open_q1,physical_stability_2342.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C""]",right,False,False
physical_stability_2343_open_q1,physical_stability_2343.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D"",""E""]",right,False,False
physical_stability_2344_open_q1,physical_stability_2344.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2345_open_q1,physical_stability_2345.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2346_open_q1,physical_stability_2346.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2347_open_q1,physical_stability_2347.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B"",""C""]",right,False,False
physical_stability_2348_open_q1,physical_stability_2348.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C""]",inside,True,True
physical_stability_2349_open_q1,physical_stability_2349.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2350_open_q1,physical_stability_2350.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C""]",right,False,False
physical_stability_2351_open_q1,physical_stability_2351.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C"",""D""]",right,False,False
physical_stability_2352_open_q1,physical_stability_2352.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D"",""E""]",inside,True,True
physical_stability_2353_open_q1,physical_stability_2353.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2354_open_q1,physical_stability_2354.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2355_open_q1,physical_stability_2355.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C"",""D""]",right,False,False
physical_stability_2356_open_q1,physical_stability_2356.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D"",""E""]",inside,True,True
physical_stability_2357_open_q1,physical_stability_2357.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2358_open_q1,physical_stability_2358.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2359_open_q1,physical_stability_2359.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D"",""E""]",right,False,False
physical_stability_2360_open_q1,physical_stability_2360.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C', 'D', 'E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""B""]",A,B,"[""B"",""C"",""D"",""E""]",inside,True,True
physical_stability_2361_open_q1,physical_stability_2361.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2362_open_q1,physical_stability_2362.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2363_open_q1,physical_stability_2363.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D"",""E""]",right,False,False
physical_stability_2364_open_q1,physical_stability_2364.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C"",""D""]",inside,True,True
physical_stability_2365_open_q1,physical_stability_2365.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2366_open_q1,physical_stability_2366.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D""]",right,False,False
physical_stability_2367_open_q1,physical_stability_2367.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C"",""D""]",right,False,False
physical_stability_2368_open_q1,physical_stability_2368.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C"",""D""]",inside,True,True
physical_stability_2369_open_q1,physical_stability_2369.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2370_open_q1,physical_stability_2370.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2371_open_q1,physical_stability_2371.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C"",""D"",""E""]",right,False,False
physical_stability_2372_open_q1,physical_stability_2372.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2373_open_q1,physical_stability_2373.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2374_open_q1,physical_stability_2374.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D""]",right,False,False
physical_stability_2375_open_q1,physical_stability_2375.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C"",""D""]",right,False,False
physical_stability_2376_open_q1,physical_stability_2376.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2377_open_q1,physical_stability_2377.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2378_open_q1,physical_stability_2378.png,"[""supporting_block=A; upper_block=B; blocks_above=['B']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B""]",right,False,False
physical_stability_2379_open_q1,physical_stability_2379.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B"",""C""]",right,False,False
physical_stability_2380_open_q1,physical_stability_2380.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D', 'E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C"",""D"",""E""]",inside,True,True
physical_stability_2381_open_q1,physical_stability_2381.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C""]",inside,True,True
physical_stability_2382_open_q1,physical_stability_2382.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2383_open_q1,physical_stability_2383.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C"",""D""]",right,False,False
physical_stability_2384_open_q1,physical_stability_2384.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2385_open_q1,physical_stability_2385.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2386_open_q1,physical_stability_2386.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2387_open_q1,physical_stability_2387.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B"",""C""]",right,False,False
physical_stability_2388_open_q1,physical_stability_2388.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""B""]",A,B,"[""B"",""C""]",inside,True,True
physical_stability_2389_open_q1,physical_stability_2389.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2390_open_q1,physical_stability_2390.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2391_open_q1,physical_stability_2391.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B"",""C""]",right,False,False
physical_stability_2392_open_q1,physical_stability_2392.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C"",""D""]",inside,True,True
physical_stability_2393_open_q1,physical_stability_2393.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C""]",inside,True,True
physical_stability_2394_open_q1,physical_stability_2394.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2395_open_q1,physical_stability_2395.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D"",""E""]",right,False,False
physical_stability_2396_open_q1,physical_stability_2396.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""B""]",A,B,"[""B"",""C""]",inside,True,True
physical_stability_2397_open_q1,physical_stability_2397.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C""]",inside,True,True
physical_stability_2398_open_q1,physical_stability_2398.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D""]",right,False,False
physical_stability_2399_open_q1,physical_stability_2399.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D"",""E""]",right,False,False
physical_stability_2400_open_q1,physical_stability_2400.png,"[""supporting_block=A; upper_block=B; blocks_above=['B']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""B""]",A,B,"[""B""]",inside,True,True
physical_stability_2401_open_q1,physical_stability_2401.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C""]",inside,True,True
physical_stability_2402_open_q1,physical_stability_2402.png,"[""supporting_block=A; upper_block=B; blocks_above=['B']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B""]",right,False,False
physical_stability_2403_open_q1,physical_stability_2403.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B"",""C""]",right,False,False
physical_stability_2404_open_q1,physical_stability_2404.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D"",""E""]",inside,True,True
physical_stability_2405_open_q1,physical_stability_2405.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C""]",inside,True,True
physical_stability_2406_open_q1,physical_stability_2406.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2407_open_q1,physical_stability_2407.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C"",""D""]",right,False,False
physical_stability_2408_open_q1,physical_stability_2408.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C', 'D', 'E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""B""]",A,B,"[""B"",""C"",""D"",""E""]",inside,True,True
physical_stability_2409_open_q1,physical_stability_2409.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2410_open_q1,physical_stability_2410.png,"[""supporting_block=A; upper_block=B; blocks_above=['B']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B""]",right,False,False
physical_stability_2411_open_q1,physical_stability_2411.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B"",""C""]",right,False,False
physical_stability_2412_open_q1,physical_stability_2412.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C"",""D""]",inside,True,True
physical_stability_2413_open_q1,physical_stability_2413.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2414_open_q1,physical_stability_2414.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C""]",right,False,False
physical_stability_2415_open_q1,physical_stability_2415.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D"",""E""]",right,False,False
physical_stability_2416_open_q1,physical_stability_2416.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C"",""D""]",inside,True,True
physical_stability_2417_open_q1,physical_stability_2417.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2418_open_q1,physical_stability_2418.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C""]",right,False,False
physical_stability_2419_open_q1,physical_stability_2419.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B"",""C""]",right,False,False
physical_stability_2420_open_q1,physical_stability_2420.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C"",""D""]",inside,True,True
physical_stability_2421_open_q1,physical_stability_2421.png,"[""supporting_block=B; upper_block=C; blocks_above=['C']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C""]",inside,True,True
physical_stability_2422_open_q1,physical_stability_2422.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2423_open_q1,physical_stability_2423.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D"",""E""]",right,False,False
physical_stability_2424_open_q1,physical_stability_2424.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C"",""D""]",inside,True,True
physical_stability_2425_open_q1,physical_stability_2425.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2426_open_q1,physical_stability_2426.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2427_open_q1,physical_stability_2427.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D"",""E""]",right,False,False
physical_stability_2428_open_q1,physical_stability_2428.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2429_open_q1,physical_stability_2429.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2430_open_q1,physical_stability_2430.png,"[""supporting_block=A; upper_block=B; blocks_above=['B']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B""]",right,False,False
physical_stability_2431_open_q1,physical_stability_2431.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C"",""D""]",right,False,False
physical_stability_2432_open_q1,physical_stability_2432.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""C""]",B,C,"[""C"",""D""]",inside,True,True
physical_stability_2433_open_q1,physical_stability_2433.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2434_open_q1,physical_stability_2434.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2435_open_q1,physical_stability_2435.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D"",""E""]",right,False,False
physical_stability_2436_open_q1,physical_stability_2436.png,"[""supporting_block=A; upper_block=B; blocks_above=['B']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""B""]",A,B,"[""B""]",inside,True,True
physical_stability_2437_open_q1,physical_stability_2437.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2438_open_q1,physical_stability_2438.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""E""]",D,E,"[""E""]",right,False,False
physical_stability_2439_open_q1,physical_stability_2439.png,"[""supporting_block=A; upper_block=B; blocks_above=['B', 'C']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""B""]",A,B,"[""B"",""C""]",right,False,False
physical_stability_2440_open_q1,physical_stability_2440.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
physical_stability_2441_open_q1,physical_stability_2441.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2442_open_q1,physical_stability_2442.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D""]",right,False,False
physical_stability_2443_open_q1,physical_stability_2443.png,"[""supporting_block=B; upper_block=C; blocks_above=['C', 'D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""C""]",B,C,"[""C"",""D""]",right,False,False
physical_stability_2444_open_q1,physical_stability_2444.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D"",""E""]",inside,True,True
physical_stability_2445_open_q1,physical_stability_2445.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""D""]",C,D,"[""D""]",inside,True,True
physical_stability_2446_open_q1,physical_stability_2446.png,"[""supporting_block=C; upper_block=D; blocks_above=['D']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D""]",right,False,False
physical_stability_2447_open_q1,physical_stability_2447.png,"[""supporting_block=C; upper_block=D; blocks_above=['D', 'E']; combined_com_relation=right; joint_stable=False; whole_stack_stable=False""]","[""D""]",C,D,"[""D"",""E""]",right,False,False
physical_stability_2448_open_q1,physical_stability_2448.png,"[""supporting_block=D; upper_block=E; blocks_above=['E']; combined_com_relation=inside; joint_stable=True; whole_stack_stable=True""]","[""E""]",D,E,"[""E""]",inside,True,True
