task,image,prompt,groundtruth,metadata
Comparative Reasoning,gear_train_2218.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2218}"
Compound Reasoning,gear_train_2218.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",58.1,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2218}"
Extrapolative/Counterfactual Reasoning,gear_train_2218.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2218}"
Image Description,gear_train_2219.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2219}"
Basic Relational Reasoning,gear_train_2219.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2219}"
Comparative Reasoning,gear_train_2219.png,Which gear in this train has the most teeth? Answer with the letter.,D,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2219}"
Compound Reasoning,gear_train_2219.png,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",32.7,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2219}"
Extrapolative/Counterfactual Reasoning,gear_train_2219.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2219}"
Image Description,gear_train_2220.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":2220}"
Basic Relational Reasoning,gear_train_2220.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":2220}"
Comparative Reasoning,gear_train_2220.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,E,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":2220}"
Compound Reasoning,gear_train_2220.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear E, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",105.0,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":2220}"
Extrapolative/Counterfactual Reasoning,gear_train_2220.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":2220}"
Image Description,gear_train_2221.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2221}"
Basic Relational Reasoning,gear_train_2221.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2221}"
Comparative Reasoning,gear_train_2221.png,Which gear in this train has the most teeth? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2221}"
Compound Reasoning,gear_train_2221.png,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",41.8,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2221}"
Extrapolative/Counterfactual Reasoning,gear_train_2221.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2221}"
Image Description,gear_train_2222.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2222}"
Basic Relational Reasoning,gear_train_2222.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2222}"
Comparative Reasoning,gear_train_2222.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,B,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2222}"
Compound Reasoning,gear_train_2222.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",93.8,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2222}"
Extrapolative/Counterfactual Reasoning,gear_train_2222.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2222}"
Image Description,gear_train_2223.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":5,""seed"":2223}"
Basic Relational Reasoning,gear_train_2223.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":5,""seed"":2223}"
Comparative Reasoning,gear_train_2223.png,Which gear in this train has the most teeth? Answer with the letter.,B,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":5,""seed"":2223}"
Compound Reasoning,gear_train_2223.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",14.4,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":5,""seed"":2223}"
Extrapolative/Counterfactual Reasoning,gear_train_2223.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":5,""seed"":2223}"
Image Description,gear_train_2224.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2224}"
Basic Relational Reasoning,gear_train_2224.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2224}"
Comparative Reasoning,gear_train_2224.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,D,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2224}"
Compound Reasoning,gear_train_2224.png,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",28.5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2224}"
Extrapolative/Counterfactual Reasoning,gear_train_2224.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2224}"
Image Description,gear_train_2225.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2225}"
Basic Relational Reasoning,gear_train_2225.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2225}"
Comparative Reasoning,gear_train_2225.png,Which gear in this train has the most teeth? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2225}"
Compound Reasoning,gear_train_2225.png,"Gear A (the driver) rotates at 90 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",100.8,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2225}"
Extrapolative/Counterfactual Reasoning,gear_train_2225.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2225}"
Image Description,gear_train_2226.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2226}"
Basic Relational Reasoning,gear_train_2226.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2226}"
Comparative Reasoning,gear_train_2226.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2226}"
Compound Reasoning,gear_train_2226.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",37.4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2226}"
Extrapolative/Counterfactual Reasoning,gear_train_2226.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2226}"
Image Description,gear_train_2227.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":5,""seed"":2227}"
Basic Relational Reasoning,gear_train_2227.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":5,""seed"":2227}"
Comparative Reasoning,gear_train_2227.png,Which gear in this train has the most teeth? Answer with the letter.,A,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":5,""seed"":2227}"
Compound Reasoning,gear_train_2227.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",77.5,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":5,""seed"":2227}"
Extrapolative/Counterfactual Reasoning,gear_train_2227.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":5,""seed"":2227}"
Image Description,gear_train_2228.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":2228}"
Basic Relational Reasoning,gear_train_2228.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":2228}"
Comparative Reasoning,gear_train_2228.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":2228}"
Compound Reasoning,gear_train_2228.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",48.6,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":2228}"
Extrapolative/Counterfactual Reasoning,gear_train_2228.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":2228}"
Image Description,gear_train_2229.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":2229}"
Basic Relational Reasoning,gear_train_2229.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":2229}"
Comparative Reasoning,gear_train_2229.png,Which gear in this train has the most teeth? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":2229}"
Compound Reasoning,gear_train_2229.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",53.2,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":2229}"
Extrapolative/Counterfactual Reasoning,gear_train_2229.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":2229}"
Image Description,gear_train_2230.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":2230}"
Basic Relational Reasoning,gear_train_2230.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":2230}"
Comparative Reasoning,gear_train_2230.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,B,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":2230}"
Compound Reasoning,gear_train_2230.png,"Gear A (the driver) rotates at 45 RPM. What is the RPM of gear D, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",69.8,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":2230}"
Extrapolative/Counterfactual Reasoning,gear_train_2230.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":2230}"
Image Description,gear_train_2231.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2231}"
Basic Relational Reasoning,gear_train_2231.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2231}"
Comparative Reasoning,gear_train_2231.png,Which gear in this train has the most teeth? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2231}"
Compound Reasoning,gear_train_2231.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",132.0,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2231}"
Extrapolative/Counterfactual Reasoning,gear_train_2231.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":2231}"
Image Description,gear_train_2232.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2232}"
Basic Relational Reasoning,gear_train_2232.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2232}"
Comparative Reasoning,gear_train_2232.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":2232}"
