task,image,prompt,groundtruth,metadata
Image Description,surface_topology_2234.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4893,""edge_count"":224,""euler_characteristic"":0,""face_count"":112,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2234,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_1_cubical_mesh"",""vertex_count"":112}"
Basic Relational Reasoning,surface_topology_2234.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4893,""edge_count"":224,""euler_characteristic"":0,""face_count"":112,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2234,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_1_cubical_mesh"",""vertex_count"":112}"
Comparative Reasoning,surface_topology_2234.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4893,""edge_count"":224,""euler_characteristic"":0,""face_count"":112,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2234,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_1_cubical_mesh"",""vertex_count"":112}"
Compound Reasoning,surface_topology_2234.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4893,""edge_count"":224,""euler_characteristic"":0,""face_count"":112,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2234,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_1_cubical_mesh"",""vertex_count"":112}"
Extrapolative/Counterfactual Reasoning,surface_topology_2234.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4893,""edge_count"":224,""euler_characteristic"":0,""face_count"":112,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2234,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_1_cubical_mesh"",""vertex_count"":112}"
Image Description,surface_topology_2235.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",0,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2235,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Basic Relational Reasoning,surface_topology_2235.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2235,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Comparative Reasoning,surface_topology_2235.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2235,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Compound Reasoning,surface_topology_2235.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; orientable,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2235,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Extrapolative/Counterfactual Reasoning,surface_topology_2235.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2235,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Image Description,surface_topology_2236.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2236,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Basic Relational Reasoning,surface_topology_2236.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2236,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Comparative Reasoning,surface_topology_2236.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2236,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Compound Reasoning,surface_topology_2236.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2236,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Extrapolative/Counterfactual Reasoning,surface_topology_2236.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2236,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Image Description,surface_topology_2237.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",2,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6067,""euler_characteristic"":-2,""genus"":2,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2237,""surface_type"":""sphere_handles"",""surface_variant"":""genus_2_closed_surface""}"
Basic Relational Reasoning,surface_topology_2237.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6067,""euler_characteristic"":-2,""genus"":2,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2237,""surface_type"":""sphere_handles"",""surface_variant"":""genus_2_closed_surface""}"
Comparative Reasoning,surface_topology_2237.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",-2,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6067,""euler_characteristic"":-2,""genus"":2,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2237,""surface_type"":""sphere_handles"",""surface_variant"":""genus_2_closed_surface""}"
Compound Reasoning,surface_topology_2237.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",-2; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6067,""euler_characteristic"":-2,""genus"":2,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2237,""surface_type"":""sphere_handles"",""surface_variant"":""genus_2_closed_surface""}"
Extrapolative/Counterfactual Reasoning,surface_topology_2237.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-3,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6067,""euler_characteristic"":-2,""genus"":2,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2237,""surface_type"":""sphere_handles"",""surface_variant"":""genus_2_closed_surface""}"
Image Description,surface_topology_2238.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",2,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6727,""edge_count"":336,""euler_characteristic"":-2,""face_count"":168,""genus"":2,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2238,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_2_cubical_mesh"",""vertex_count"":166}"
Basic Relational Reasoning,surface_topology_2238.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6727,""edge_count"":336,""euler_characteristic"":-2,""face_count"":168,""genus"":2,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2238,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_2_cubical_mesh"",""vertex_count"":166}"
Comparative Reasoning,surface_topology_2238.png,How many vertices does this mesh have?,166,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6727,""edge_count"":336,""euler_characteristic"":-2,""face_count"":168,""genus"":2,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2238,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_2_cubical_mesh"",""vertex_count"":166}"
Compound Reasoning,surface_topology_2238.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",-2; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6727,""edge_count"":336,""euler_characteristic"":-2,""face_count"":168,""genus"":2,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2238,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_2_cubical_mesh"",""vertex_count"":166}"
Extrapolative/Counterfactual Reasoning,surface_topology_2238.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-3,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6727,""edge_count"":336,""euler_characteristic"":-2,""face_count"":168,""genus"":2,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2238,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_2_cubical_mesh"",""vertex_count"":166}"
Image Description,surface_topology_2239.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",1,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":2239,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Basic Relational Reasoning,surface_topology_2239.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",non-orientable,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":2239,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Comparative Reasoning,surface_topology_2239.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":2239,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Compound Reasoning,surface_topology_2239.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; non-orientable,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":2239,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Extrapolative/Counterfactual Reasoning,surface_topology_2239.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":2239,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Image Description,surface_topology_2240.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",2,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":2240,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Basic Relational Reasoning,surface_topology_2240.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",non-orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":2240,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Comparative Reasoning,surface_topology_2240.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":2240,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Compound Reasoning,surface_topology_2240.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; non-orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":2240,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Extrapolative/Counterfactual Reasoning,surface_topology_2240.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":2240,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Image Description,surface_topology_2241.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",3,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2241,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Basic Relational Reasoning,surface_topology_2241.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2241,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Comparative Reasoning,surface_topology_2241.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",-4,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2241,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Compound Reasoning,surface_topology_2241.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",-4; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2241,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Extrapolative/Counterfactual Reasoning,surface_topology_2241.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-5,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2241,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Image Description,surface_topology_2242.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",3,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2242,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Basic Relational Reasoning,surface_topology_2242.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2242,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Comparative Reasoning,surface_topology_2242.png,How many vertices does this mesh have?,220,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2242,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Compound Reasoning,surface_topology_2242.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",-4; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2242,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Extrapolative/Counterfactual Reasoning,surface_topology_2242.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-5,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2242,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Image Description,surface_topology_2243.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",0,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2243,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Basic Relational Reasoning,surface_topology_2243.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2243,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Comparative Reasoning,surface_topology_2243.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2243,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Compound Reasoning,surface_topology_2243.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; orientable,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2243,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Extrapolative/Counterfactual Reasoning,surface_topology_2243.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2243,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Image Description,surface_topology_2244.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2244,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Basic Relational Reasoning,surface_topology_2244.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2244,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Comparative Reasoning,surface_topology_2244.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2244,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Compound Reasoning,surface_topology_2244.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2244,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Extrapolative/Counterfactual Reasoning,surface_topology_2244.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2244,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Image Description,surface_topology_2245.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",3,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2245,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Basic Relational Reasoning,surface_topology_2245.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2245,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Comparative Reasoning,surface_topology_2245.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",-4,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2245,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Compound Reasoning,surface_topology_2245.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",-4; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":2245,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
