task,image,prompt,groundtruth,metadata
Basic Relational Reasoning,depth_height_2901.png,Which object is closer to the camera: the magenta triangle or the teal triangle?,magenta,"{""base_size_px"":83.4154,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":2901}"
Comparative Reasoning,depth_height_2901.png,"Rank all objects in this scene from closest to farthest, by color.","['magenta', 'teal', 'purple']","{""base_size_px"":83.4154,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":2901}"
Compound Reasoning,depth_height_2901.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.53,"{""base_size_px"":83.4154,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":2901}"
Extrapolative/Counterfactual Reasoning,depth_height_2901.png,"If the magenta object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the teal object?",larger,"{""base_size_px"":83.4154,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":2901}"
Image Description,depth_height_2902.png,How many separate stacks of blocks are shown in this image?,2,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.63,""scene_type"":""stack_height"",""seed"":2902,""shortest_stack_color"":""purple"",""tallest_stack_color"":""magenta""}"
Basic Relational Reasoning,depth_height_2902.png,Which stack is taller: the magenta stack or the purple stack?,magenta,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.63,""scene_type"":""stack_height"",""seed"":2902,""shortest_stack_color"":""purple"",""tallest_stack_color"":""magenta""}"
Comparative Reasoning,depth_height_2902.png,"Rank all stacks from tallest to shortest, by color.","['magenta', 'purple']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.63,""scene_type"":""stack_height"",""seed"":2902,""shortest_stack_color"":""purple"",""tallest_stack_color"":""magenta""}"
Compound Reasoning,depth_height_2902.png,How many total blocks are there across all stacks combined?,9,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.63,""scene_type"":""stack_height"",""seed"":2902,""shortest_stack_color"":""purple"",""tallest_stack_color"":""magenta""}"
Extrapolative/Counterfactual Reasoning,depth_height_2902.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",1,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.63,""scene_type"":""stack_height"",""seed"":2902,""shortest_stack_color"":""purple"",""tallest_stack_color"":""magenta""}"
Image Description,depth_height_2903.png,How many objects are shown in this scene?,2,"{""base_size_px"":92.834,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.48,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2903}"
Basic Relational Reasoning,depth_height_2903.png,Which object is closer to the camera: the teal circle or the orange circle?,orange,"{""base_size_px"":92.834,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.48,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2903}"
Comparative Reasoning,depth_height_2903.png,"Rank all objects in this scene from closest to farthest, by color.","['orange', 'teal']","{""base_size_px"":92.834,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.48,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2903}"
Compound Reasoning,depth_height_2903.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.17,"{""base_size_px"":92.834,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.48,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2903}"
Extrapolative/Counterfactual Reasoning,depth_height_2903.png,"If the orange object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the teal object?",smaller,"{""base_size_px"":92.834,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.48,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2903}"
Image Description,depth_height_2904.png,How many separate stacks of blocks are shown in this image?,3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":2904,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Basic Relational Reasoning,depth_height_2904.png,Which stack is taller: the teal stack or the magenta stack?,teal,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":2904,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Comparative Reasoning,depth_height_2904.png,"Rank all stacks from tallest to shortest, by color.","['teal', 'orange', 'magenta']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":2904,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Compound Reasoning,depth_height_2904.png,How many total blocks are there across all stacks combined?,17,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":2904,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Extrapolative/Counterfactual Reasoning,depth_height_2904.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",1,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":2904,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Image Description,depth_height_2905.png,How many objects are shown in this scene?,4,"{""base_size_px"":90.9613,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":2905}"
Basic Relational Reasoning,depth_height_2905.png,Which object is closer to the camera: the magenta square or the orange triangle?,orange,"{""base_size_px"":90.9613,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":2905}"
Comparative Reasoning,depth_height_2905.png,"Rank all objects in this scene from closest to farthest, by color.","['orange', 'teal', 'blue', 'magenta']","{""base_size_px"":90.9613,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":2905}"
Compound Reasoning,depth_height_2905.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.84,"{""base_size_px"":90.9613,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":2905}"
Extrapolative/Counterfactual Reasoning,depth_height_2905.png,"If the orange object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the magenta object?",larger,"{""base_size_px"":90.9613,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":2905}"
Image Description,depth_height_2906.png,How many separate stacks of blocks are shown in this image?,4,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":2906,""shortest_stack_color"":""blue"",""tallest_stack_color"":""purple""}"
Basic Relational Reasoning,depth_height_2906.png,Which stack is taller: the blue stack or the purple stack?,purple,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":2906,""shortest_stack_color"":""blue"",""tallest_stack_color"":""purple""}"
Comparative Reasoning,depth_height_2906.png,"Rank all stacks from tallest to shortest, by color.","['purple', 'magenta', 'orange', 'blue']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":2906,""shortest_stack_color"":""blue"",""tallest_stack_color"":""purple""}"
Compound Reasoning,depth_height_2906.png,How many total blocks are there across all stacks combined?,17,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":2906,""shortest_stack_color"":""blue"",""tallest_stack_color"":""purple""}"
Extrapolative/Counterfactual Reasoning,depth_height_2906.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":2906,""shortest_stack_color"":""blue"",""tallest_stack_color"":""purple""}"
Image Description,depth_height_2907.png,How many objects are shown in this scene?,2,"{""base_size_px"":79.7577,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.48,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":2907}"
Basic Relational Reasoning,depth_height_2907.png,Which object is closer to the camera: the magenta triangle or the purple circle?,magenta,"{""base_size_px"":79.7577,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.48,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":2907}"
Comparative Reasoning,depth_height_2907.png,"Rank all objects in this scene from closest to farthest, by color.","['magenta', 'purple']","{""base_size_px"":79.7577,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.48,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":2907}"
Compound Reasoning,depth_height_2907.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.17,"{""base_size_px"":79.7577,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.48,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":2907}"
Extrapolative/Counterfactual Reasoning,depth_height_2907.png,"If the purple object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the magenta object?",smaller,"{""base_size_px"":79.7577,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.48,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":2907}"
Image Description,depth_height_2908.png,How many separate stacks of blocks are shown in this image?,3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":2908,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""purple""}"
Basic Relational Reasoning,depth_height_2908.png,Which stack is taller: the purple stack or the magenta stack?,purple,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":2908,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""purple""}"
Comparative Reasoning,depth_height_2908.png,"Rank all stacks from tallest to shortest, by color.","['purple', 'teal', 'magenta']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":2908,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""purple""}"
Compound Reasoning,depth_height_2908.png,How many blocks are present across all stacks combined?,12,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":2908,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""purple""}"
Extrapolative/Counterfactual Reasoning,depth_height_2908.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no.",no,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":2908,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""purple""}"
Image Description,depth_height_2909.png,How many objects are shown in this scene?,4,"{""base_size_px"":91.616,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":2909}"
Basic Relational Reasoning,depth_height_2909.png,Which object is closer to the camera: the purple square or the magenta square?,magenta,"{""base_size_px"":91.616,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":2909}"
Comparative Reasoning,depth_height_2909.png,"Rank all objects in this scene from closest to farthest, by color.","['magenta', 'purple', 'teal', 'blue']","{""base_size_px"":91.616,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":2909}"
Compound Reasoning,depth_height_2909.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.74,"{""base_size_px"":91.616,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":2909}"
Extrapolative/Counterfactual Reasoning,depth_height_2909.png,"If the magenta object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the purple object?",same,"{""base_size_px"":91.616,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":2909}"
Image Description,depth_height_2910.png,How many separate stacks of blocks are shown in this image?,4,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.98,""scene_type"":""stack_height"",""seed"":2910,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""purple""}"
Basic Relational Reasoning,depth_height_2910.png,Which stack is taller: the blue stack or the teal stack?,blue,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.98,""scene_type"":""stack_height"",""seed"":2910,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""purple""}"
Comparative Reasoning,depth_height_2910.png,"Rank all stacks from tallest to shortest, by color.","['purple', 'blue', 'teal', 'magenta']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.98,""scene_type"":""stack_height"",""seed"":2910,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""purple""}"
Compound Reasoning,depth_height_2910.png,How many total blocks are there across all stacks combined?,16,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.98,""scene_type"":""stack_height"",""seed"":2910,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""purple""}"
Extrapolative/Counterfactual Reasoning,depth_height_2910.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",2,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.98,""scene_type"":""stack_height"",""seed"":2910,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""purple""}"
Image Description,depth_height_2911.png,How many objects are shown in this scene?,3,"{""base_size_px"":84.208,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2911}"
Basic Relational Reasoning,depth_height_2911.png,Which object is closer to the camera: the blue triangle or the orange circle?,blue,"{""base_size_px"":84.208,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2911}"
Comparative Reasoning,depth_height_2911.png,"Rank all objects in this scene from closest to farthest, by color.","['blue', 'orange', 'teal']","{""base_size_px"":84.208,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2911}"
Compound Reasoning,depth_height_2911.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.51,"{""base_size_px"":84.208,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2911}"
Extrapolative/Counterfactual Reasoning,depth_height_2911.png,"If the orange object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the blue object?",smaller,"{""base_size_px"":84.208,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2911}"
Image Description,depth_height_2912.png,How many separate stacks of blocks are shown in this image?,2,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":2912,""shortest_stack_color"":""blue"",""tallest_stack_color"":""orange""}"
Basic Relational Reasoning,depth_height_2912.png,Which stack is taller: the blue stack or the orange stack?,orange,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":2912,""shortest_stack_color"":""blue"",""tallest_stack_color"":""orange""}"
Comparative Reasoning,depth_height_2912.png,"Rank all stacks from tallest to shortest, by color.","['orange', 'blue']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":2912,""shortest_stack_color"":""blue"",""tallest_stack_color"":""orange""}"
Compound Reasoning,depth_height_2912.png,How many total blocks are there across all stacks combined?,13,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":2912,""shortest_stack_color"":""blue"",""tallest_stack_color"":""orange""}"
Extrapolative/Counterfactual Reasoning,depth_height_2912.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",1,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":2912,""shortest_stack_color"":""blue"",""tallest_stack_color"":""orange""}"
Image Description,depth_height_2913.png,How many objects are shown in this scene?,2,"{""base_size_px"":94.6705,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":2913}"
Basic Relational Reasoning,depth_height_2913.png,Which object is closer to the camera: the purple circle or the magenta square?,purple,"{""base_size_px"":94.6705,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":2913}"
Comparative Reasoning,depth_height_2913.png,"Rank all objects in this scene from closest to farthest, by color.","['purple', 'magenta']","{""base_size_px"":94.6705,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":2913}"
Compound Reasoning,depth_height_2913.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.74,"{""base_size_px"":94.6705,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":2913}"
Extrapolative/Counterfactual Reasoning,depth_height_2913.png,"If the magenta object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the purple object?",smaller,"{""base_size_px"":94.6705,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":2913}"
Image Description,depth_height_2914.png,How many separate stacks of blocks are shown in this image?,4,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":2914,""shortest_stack_color"":""blue"",""tallest_stack_color"":""teal""}"
Basic Relational Reasoning,depth_height_2914.png,Which stack is taller: the orange stack or the blue stack?,orange,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":2914,""shortest_stack_color"":""blue"",""tallest_stack_color"":""teal""}"
Comparative Reasoning,depth_height_2914.png,"Rank all stacks from tallest to shortest, by color.","['teal', 'orange', 'purple', 'blue']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":2914,""shortest_stack_color"":""blue"",""tallest_stack_color"":""teal""}"
Compound Reasoning,depth_height_2914.png,How many total blocks are there across all stacks combined?,20,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":2914,""shortest_stack_color"":""blue"",""tallest_stack_color"":""teal""}"
Extrapolative/Counterfactual Reasoning,depth_height_2914.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":2914,""shortest_stack_color"":""blue"",""tallest_stack_color"":""teal""}"
Image Description,depth_height_2915.png,How many objects are shown in this scene?,2,"{""base_size_px"":93.5412,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":2915}"
Basic Relational Reasoning,depth_height_2915.png,Which object is closer to the camera: the blue triangle or the purple square?,purple,"{""base_size_px"":93.5412,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":2915}"
Comparative Reasoning,depth_height_2915.png,"Rank all objects in this scene from closest to farthest, by color.","['purple', 'blue']","{""base_size_px"":93.5412,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":2915}"
Compound Reasoning,depth_height_2915.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.54,"{""base_size_px"":93.5412,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":2915}"
Extrapolative/Counterfactual Reasoning,depth_height_2915.png,"If the blue object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the purple object?",smaller,"{""base_size_px"":93.5412,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":2915}"
Image Description,depth_height_2916.png,How many separate stacks of blocks are shown in this image?,2,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.49,""scene_type"":""stack_height"",""seed"":2916,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""blue""}"
Basic Relational Reasoning,depth_height_2916.png,Which stack is taller: the blue stack or the magenta stack?,blue,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.49,""scene_type"":""stack_height"",""seed"":2916,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""blue""}"
Comparative Reasoning,depth_height_2916.png,"Rank all stacks from tallest to shortest, by color.","['blue', 'magenta']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.49,""scene_type"":""stack_height"",""seed"":2916,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""blue""}"
Compound Reasoning,depth_height_2916.png,How many total blocks are there across all stacks combined?,5,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.49,""scene_type"":""stack_height"",""seed"":2916,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""blue""}"
Extrapolative/Counterfactual Reasoning,depth_height_2916.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",1,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.49,""scene_type"":""stack_height"",""seed"":2916,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""blue""}"
Image Description,depth_height_2917.png,How many objects are shown in this scene?,2,"{""base_size_px"":81.6881,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2917}"
Basic Relational Reasoning,depth_height_2917.png,Which object is closer to the camera: the orange triangle or the teal square?,orange,"{""base_size_px"":81.6881,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2917}"
Comparative Reasoning,depth_height_2917.png,"Rank all objects in this scene from closest to farthest, by color.","['orange', 'teal']","{""base_size_px"":81.6881,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2917}"
Compound Reasoning,depth_height_2917.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.75,"{""base_size_px"":81.6881,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2917}"
Extrapolative/Counterfactual Reasoning,depth_height_2917.png,"If the teal object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the orange object?",smaller,"{""base_size_px"":81.6881,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":2917}"
